"","gene_id","NEO11 _Patient_11_T1_B_Rep1","NEO11 _Patient_11_T4_S_Rep1","NEO15 _Patient_15_T1_B_Rep1","NEO15 _Patient_15_T4_S_Rep1","NEO16 _Patient_16_T1_B_Rep1","NEO16 _Patient_16_T4_S_Rep1","NEO18 _Patient_18_T1_B_Rep1","NEO18 _Patient_18_T4_S_Rep1","NEO19 _Patient_19_T1_B_Rep1","NEO19 _Patient_19_T4_S_Rep1","NEO21 _Patient_21_T1_B_Rep1","NEO21 _Patient_21_T4_S_Rep1","NEO22 _Patient_22_T1_B_Rep1","NEO22 _Patient_22_T4_S_Rep1","NEO27 _Patient_27_T1_B_Rep1","NEO27 _Patient_27_T4_S_Rep1","NEO3 _Patient_3_T1_B_Rep1","NEO3 _Patient_3_T4_S_Rep1","NEO33 _Patient_33_T1_B_Rep1","NEO33 _Patient_33_T4_S_Rep1","NEO34 _Patient_34_T1_B_Rep1","NEO34 _Patient_34_T4_S_Rep1","NEO42 _Patient_42_T1_B_Rep1","NEO42 _Patient_42_T4_S_Rep1","NEO43 _Patient_43_T1_B_Rep1","NEO43 _Patient_43_T4_S_Rep1","NEO45 _Patient_45_T1_B_Rep1","NEO45 _Patient_45_T4_S_Rep1","NEO46 _Patient_46_T1_B_Rep1","NEO46 _Patient_46_T4_S_Rep1","NEO47 _Patient_47_T1_B_Rep1","NEO47 _Patient_47_T4_S_Rep1","NEO49 _Patient_49_T1_B_Rep1","NEO49 _Patient_49_T4_S_Rep1","NEO51 _Patient_51_T1_B_Rep1","NEO51 _Patient_51_T4_S_Rep1","NEO8 _Patient_8_T1_B_Rep1","NEO8 _Patient_8_T4_S_Rep1"
"22393","RNF121",3.56315813040281,2.90303827011291,3.4867143730307,3.04666566776349,3.83592407425437,4.12598165385472,3.40217642497948,3.1031618949867,2.96217881634138,4.65477921695952,2.6667565918848,3.16075887605024,3.32423456227053,3.64385618977472,4.12598165385472,3.46597446450407,2.71545412711572,3.9560566524124,3.03773362744651,3.31295554188802,2.99149917092633,3.4905701304462,4.51790555352995,4.88362081628567,4.18189764310839,3.60050764534579,4.3305584000308,4.63226821549951,3.22989550083389,4.57470704641555,3.1516964881709,3.82171021503467,3.78031009904338,3.19880843205028,3.47897180503294,3.31802755016881,3.54101915313356,3.69041709553247
"22394","IL18BP",1.55336050333533,0.189539944388503,1.07176266930009,0.451751815036472,1.38515489688434,0.363563593797189,1.74588268890226,0.670840335881562,1.14535138557262,1.41683974191283,0.20426594528956,0.748804690937068,1.14535138557262,0.698574106510158,0.363563593797189,0.775935488301787,0.803061675091301,2.23848117147476,1.28332916805164,1.151858816727,0.611361263919751,0.310223769546247,0.91241993501531,1.8491986517647,0.476226132546232,0.617016311498377,2.15315678806142,2.23388806017428,2.88342531590718,0.836651300199819,3.08898959256785,1.97819562968165,2.46074256378964,0.901957773054305,0.611361263919751,3.74308405554959,1.52857131887076,0.890874670877777
"22395","NUMA1",5.23572705983806,2.86987140617771,5.62789861587175,3.5765221379205,4.32409051603798,4.99684064779537,4.45154083301783,3.96254902292306,5.25058266478754,3.7235585614721,5.03298241669943,4.69543711040537,4.13175409098481,4.92504996472736,4.99684064779537,3.84398384404833,4.14893410452634,3.81147103052984,5.62087961135541,5.85274796480088,5.70680679859753,5.59663703410207,6.1405741777099,4.89287670006069,5.64904056563445,3.82273014794452,5.49601487343776,4.82119997805645,4.87578006306849,5.46270675067016,4.57531233068744,4.69097573834328,4.14649230697719,4.00270252037982,3.69376571221778,4.38681094647222,5.07253459972295,4.80271021929134
"22396","LOC100128494",0.283092058175047,0.0897693086335084,0.637842060324105,0.208142647337722,0.164013888525057,0.258940968105506,0.253747284505817,0.22404027421793,0.476226132546232,0.18243805572491,0.419970287208376,0.421694581180292,0.23842002607896,0.376734904998522,0.258940968105506,0.292428392886718,0.465399883296605,0.154971988316384,0.759752393768971,1.04194382997017,0.589379995477964,0.705668324706449,0.386700602287614,0.352532556672896,0.577247535593151,0.257372755606801,0.595885527905948,0.219710639548779,0.518232972253483,0.540027269257507,0.293605910941713,0.355467388376099,0.144960004720858,0.414243798718687,0.227001674589037,0.392976789810754,0.277151610677493,0.446573852546897
"22397","MIR3165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22398","LRTOMT",1.86036693013812,1.1243281350022,1.57191946324556,1.42974985080022,2.52230689287139,2.57773093149008,1.92599941855622,1.70929063572336,2.10768786931437,1.86473092231475,1.16027483140859,1.64892555945312,2.13815914522947,1.69955163252309,2.57773093149008,2.00611846138338,1.4541758931858,2.39011735366633,1.72944400683366,1.45890690685087,1.47196778766152,2.09761079662642,1.99204327617166,3.30946725880824,2.54596836910529,1.69331967881157,1.95456857075299,2.34084707705041,1.32308178950373,2.4051755086353,1.63737839487229,2.1243281350022,1.80487960825467,1.89840185999219,2.03280614508324,2.1407786557828,1.85917445586644,2.17759892932773
"22399","LAMTOR1",6.60688633927592,5.05267672430358,6.86789646399265,5.74389191093657,6.90689059560852,7.09697863637054,6.88874324889826,6.23916887866545,7.06608919045777,6.74819284958946,6.18368500039778,6.24164954001753,6.53153741911772,6.76420813013995,7.09697863637054,6.41244282477561,5.93922657772821,6.62716906084185,6.30761067215807,6.49825086752783,6.04395687279021,6.83794324189103,7.34961297182452,7.38370429247405,6.72383156649532,6.71424551766612,7.25171909260596,6.80219321694183,7.38370429247405,7.04766925139131,6.78267065867701,6.95535930524299,6.75355105460065,5.73172632271578,6.84674402324487,6.86542397831313,6.91528186586766,6.53060141451683
"22400","ANAPC15",2.83228243570098,2.08508467862865,2.58062791045726,2.35924002552933,3.70154905694307,3.80529245560071,2.95735746595918,2.70862869717498,3.2149019101607,2.92390979472,2.07244885006969,2.60169651648096,3.29057185085208,2.62573806190865,3.80529245560071,3.09440499380133,2.4262647547021,3.68032435684402,2.7261772795547,2.38322043336566,2.32308178950373,3.14094221737709,2.99095486039699,4.5795422249369,3.80426011563474,2.74135911731882,3.01489084766028,3.60288440871842,2.30567874324229,3.60407132366886,2.69242719808971,3.24458266097051,2.93677925730947,3.00809242094872,3.14812063112396,3.32639353165766,2.86016825286164,3.15574923267794
"22401","FOLR3",0,0.0969904392327446,0.537743345048506,0,1.35895882583233,0,0,0,0.885496273216524,0,0,0,0.33296566258596,0,0,0.830823202561509,0.120113019840106,0.796597754048306,0,0,0,0,0.222186307322112,0.782073015433852,0.661111097901239,0,0.797926049725878,0,0,0.218967110048957,0.355467388376099,0,0.81811430416045,0.111098102279772,0.317419849834702,0.346304516134695,0.837216667053029,0
"22402","FOLR1",0.507617066804308,0,0.182946494511102,0,0,0,0,0,1.18142064028014,0,0,0,0.860525852262195,0.144829520838809,0,0,0,0,0.369159346064531,0.156267163051804,0,0,0.377401430785794,0.97768290582754,1.14925936549962,0.130878167675138,0,0.173767067736707,0.224287289892001,0,0,0.747945892744622,0,0,0.527971112909713,0.889707158439787,0.667755908410372,0.148738912737525
"22403","FOLR2",4.95930648975966,1.00575926928868,2.32826202860941,1.65030502892003,2.71677145641822,3.62993940943954,4.4666271200415,2.25308162540759,2.46649661255207,3.02378761389678,0.891030267840923,3.19203631255154,4.83491342970104,3.16751850373522,3.62993940943954,2.5061449029796,2.08644410868531,4.37086174008529,2.75745001623129,2.23143240844797,0.903578215331941,2.39588539483069,4.02236781302845,3.16430358309365,0,1.9656919492247,3.05814329251229,3.48928602262588,6.40292678058163,0.807931884689125,5.1647058401828,3.61588707391606,3.09963185001446,3.91169158187234,3.78345665436024,5.50207595604579,4.83895176695194,2.60312186984
"22404","INPPL1",2.68594014844598,0.526269172065228,3.48284828306847,1.13487805434311,1.74760223027494,2.86631456137705,2.33285112207215,1.83794324189103,3.14012422390907,2.90958111597968,1.93319491996043,2.30626223972785,1.67038715697383,2.38708677001591,2.86631456137705,1.32998464975842,1.68436992901301,1.89141918684608,3.28540221886225,3.38529297364579,2.97764627572151,2.51273256301436,5.20515788392009,2.98932069555447,4.07980475463526,1.91571210014802,4.50525580093216,3.30640807698255,2.92675853198647,4.31976242766925,2.38404980679516,2.4125105712498,2.30655389949654,1.42223300068305,2.10936055940423,3.05102400302447,2.76234881564413,2.66857301647589
"22405","PHOX2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070279404081608,0,0,0,0,0,0,0,0.152378145401039,0,0,0,0,0,0,0,0,0,0,0,0,0
"22406","CLPB",0.179128828772152,0.0371713376446435,0.136033849565323,0.030025256240572,0.329869872317659,0.163369914474776,0.10857129133523,0.145742660277605,0.0745054363636298,0.101744191060767,0.12283172122592,0.0648828515848544,0.0686020273786715,0.179256247190507,0.163369914474776,0.13815914522947,0.102066824342158,0.378067648780034,0.269751322048375,0.295370387953484,0.135022579393888,0.138028044766761,0.459326691546019,0.654343880053038,0.263034405833794,0.175045486110914,0.447632089989554,0.164013888525057,0.144568517664712,0.420509350488903,0.143915803071445,0.155231116299279,0.0997664862929298,0.114526945330625,0.142609487298665,0.139862368015641,0.183073576214852,0.0950062025904985
"22407","LOC112268077",0,0,0,0,0,0,0.0460858892287486,0,0,0,0,0,0,0,0,0,0,0,0.0226305815475579,0,0,0,0,0,0.0534589319415206,0,0.0509822255361542,0,0,0,0,0,0,0,0,0.0376352425499024,0,0
"22408","LOC105369376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22409","LINC01537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139862368015641,0,0,0,0,0,0,0,0,0,0.0914628911547724,0,0,0,0,0,0,0.0736008995589537,0
"22410","PDE2A",4.32048467801769,0.734395308760167,4.48155728070859,1.22835695420105,0.686253987354753,1.55188510347172,1.56657164062676,1.57918014812715,4.0232553523003,0.260266586997568,0.984990296423065,2.18871740920268,3.07141945648989,1.2097652659741,1.55188510347172,0.824482747619274,1.50283975825593,1.10232219119669,2.43776039353993,3.31150311546827,1.48284828306847,2.15412950079018,2.34794906560173,2.29895151646805,3.39547415580252,0.537047519404657,1.63226821549951,2.151858816727,4.77557736093065,0.450168697308329,2.88986288136518,3.32236083849133,1.08133962745194,0.423739507165316,1.37795663381011,2.17855530658575,3.40012801480873,1.8094144442359
"22411","PDE2A-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668262838941149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22412","LOC105369377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22413","MIR139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22414","PDE2A-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22415","ARAP1",3.5385381636298,2.34454447395471,4.23802251782572,2.9137989649507,2.84899843040002,3.47248777146274,3.5765221379205,2.89801481906676,3.18030701996943,3.12350066435096,2.94317119262737,3.39848719001897,3.29322332298252,3.03579983742326,3.47248777146274,2.94560770318137,3.01364091066939,2.97929371044573,3.60169651648096,4.15218341905505,3.23603333200583,3.03878733050557,4.23725777090037,3.76128527336162,3.08355378708985,2.36064520246022,5.03694284479826,3.99276843076892,3.5837597536395,4.01346225980656,3.6915341649192,3.63459326844576,3.82578562746479,2.75467375373121,3.13274133671738,3.93922657772821,3.79285535236249,3.67581593117227
"22416","ARAP1-AS2",0,0,0,0,0,0,0,0,0,0,0.0650621428865965,0,0,0,0,0,0,0,0,0.0952493170190244,0.0716528500840158,0,0,0,0,0,0,0,0,0.121413330915865,0,0,0.218471210743262,0,0,0,0,0
"22417","STARD10",5.67666233485797,3.38294386956899,5.3110671022556,6.1101961777542,5.09845324630927,5.28909670241999,6.00652244562298,5.4178525148859,5.10055722078293,5.11603199344711,6.19947604644285,5.61853233397629,4.64616265715789,7.48381577726426,5.28909670241999,5.91456452349394,5.29682445864937,4.790772037862,6.6318318506101,6.72246602447109,6.46597446450407,8.850811922162,6.27631054746415,6.82527683005487,5.54256760776422,6.28188367456292,5.30961277245412,4.66562016406638,3.54596836910529,6.08448952493625,4.01524777369894,4.84297883178833,4.66959375118833,3.8499992594661,4.5981269599196,4.37851162325373,5.10055722078293,7.8008998999203
