gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,limma_test,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd
FIBIN,27,0.25757032781131,0.731388834482141,-0.966806171605746,1.24459704305519,0.414865681018398,0.0102296409775675,2.21694803214867,0.701060523581798,0.333333333333333,0.4,limma_2grp(mod_t),-0.977035812583314,0.977035812583314,2.54241624775126,2.54241624775126
FIBP,3,9.53074183652334e-05,0.00557469333967383,-0.852522719860668,0.539465628912457,0.179821876304152,0.384388515130795,0.532040303263825,0.16824591653204,0,0.7,limma_2grp(mod_t),-1.23691123499146,1.23691123499146,0.757687302965396,0.757687302965396
FICD,13,0.00409611892689494,0.047573372861631,-0.746399430466812,0.549689765255191,0.18322992175173,0.202321499676671,0.688508445599189,0.217725487635557,0.111111111111111,0.6,limma_2grp(mod_t),-0.948720930143483,0.948720930143483,0.881023676008607,0.881023676008607
FIG4,25,0.0654371930063093,0.309677057699229,-0.467919004915776,0.58920484373839,0.196401614579463,0.0777662677469209,0.621592760324319,0.196564889969599,0.111111111111111,0.4,limma_2grp(mod_t),-0.545685272662697,0.545685272662697,0.856469443455157,0.856469443455157
FIGLA,45,0.941780501489343,1,0.133724571023558,1.17366130780154,0.391220435933847,0.170220193779843,0.98368048494508,0.311067082228542,0.555555555555556,0.6,limma_2grp(mod_t),-0.036495622756285,0.036495622756285,1.53137459881383,1.53137459881383
FIGN,13,0.007827971617412,0.0731490938128283,-0.281176434416459,0.235815243678858,0.0786050812262861,0.137033216317232,0.353731269269904,0.111859649051522,0.222222222222222,0.7,limma_2grp(mod_t),-0.418209650733691,0.418209650733691,0.425128968679643,0.425128968679643
FIGNL1,44,0.621196875847865,1,0.0803699102520464,0.578330910158928,0.192776970052976,0.252696112760651,0.873285276629681,0.276157052124,0.444444444444444,0.5,limma_2grp(mod_t),-0.172326202508605,0.172326202508605,1.04742246301262,1.04742246301262
FIGNL2,46,0.6849866462453,1,-0.00128943925094983,0.0123648855537669,0.00412162851792229,-0.004648104333436,0.021516458620388,0.00680410164211903,0.111111111111111,0.1,limma_2grp(mod_t),0.00335866508248617,-0.00335866508248617,0.0248162927594075,0.0248162927594075
FIGNL2-DT,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
FILIP1,30,0.285505680242126,0.744952101064093,-0.56738484073224,0.883232162437175,0.294410720812392,-0.106737291806302,0.940658810056122,0.297462434088104,0.444444444444444,0.7,limma_2grp(mod_t),-0.460647548925938,0.460647548925938,1.29032478457931,1.29032478457931
FILIP1L,34,0.320514991622506,0.764460721255485,-0.0409234809687533,0.112022357860621,0.0373407859535403,0.0211895737207047,0.148889552677064,0.0470830106263143,0.333333333333333,0.5,limma_2grp(mod_t),-0.062113054689458,0.062113054689458,0.186325273532683,0.186325273532683
FILNC1,61,0.127868922085357,0.480220491813882,0.146457185748677,0.328304474177241,0.109434824725747,-0.041319938927623,0.169446119394124,0.0535835677962263,0.333333333333333,0.2,limma_2grp(mod_t),0.1877771246763,-0.1877771246763,0.369453400502042,0.369453400502042
FIP1L1,17,0.0351528119561837,0.202319092855566,-0.755204568247305,0.594908245809238,0.198302748603079,-0.114838407631005,0.62775266378299,0.198512822479214,0.111111111111111,0.6,limma_2grp(mod_t),-0.6403661606163,0.6403661606163,0.864863704764204,0.864863704764204
FIRRE,53.5,0.956037871773383,1,0.107168067602051,0.167105931158084,0.0557019770526945,0.100965746552228,0.293777626524165,0.0929006425414655,0.777777777777778,0.6,limma_2grp(mod_t),0.006202321049823,-0.006202321049823,0.337978824890528,0.337978824890528
FIS1,33,0.562331846965014,1,0.051419492989133,0.608262707846411,0.202754235948804,0.203164097529347,0.517059286631053,0.163508503109598,0.555555555555556,0.7,limma_2grp(mod_t),-0.151744604540214,0.151744604540214,0.79833190318818,0.79833190318818
FITM1,46,0.97819529150614,1,-0.197670927303519,0.450350698987309,0.150116899662436,-0.192532300587525,0.360623209676483,0.114039071969816,0.111111111111111,0.2,limma_2grp(mod_t),-0.00513862671599402,0.00513862671599402,0.57694440931144,0.57694440931144
FITM2,16,0.0099483996367964,0.0857359522104499,-1.01269985485212,0.934966755328979,0.31165558510966,0.0262535650599299,0.620843581157617,0.196327978715367,0.111111111111111,0.7,limma_2grp(mod_t),-1.03895341991205,1.03895341991205,1.12232329826793,1.12232329826793
FIZ1,6,5.79454014118692e-05,0.00450320696012744,-0.507022006059758,0.407608289090147,0.135869429696716,0.256002672817399,0.200767308437747,0.063488197436482,0.222222222222222,0.9,limma_2grp(mod_t),-0.763024678877157,0.763024678877157,0.454369925800921,0.454369925800921
FJX1,21,0.0375866914836534,0.212356045416095,-0.723201924320238,0.638322065489969,0.21277402182999,0.33199169804334,1.27271916723992,0.402469139023091,0.222222222222222,0.5,limma_2grp(mod_t),-1.05519362236358,1.05519362236358,1.42382201765223,1.42382201765223
FKBP10,10,0.00289149130243879,0.0378058100838086,-1.64578338046219,1.23419597609318,0.411398658697726,0.302119978122423,1.22232088805271,0.386531803784625,0.111111111111111,0.6,limma_2grp(mod_t),-1.94790335858461,1.94790335858461,1.737040028547,1.737040028547
FKBP11,35,0.332489116910711,0.764460721255485,-0.504909844161309,1.11133605534164,0.370445351780547,-0.0414262105414728,0.924422040893696,0.292327916848539,0.444444444444444,0.5,limma_2grp(mod_t),-0.463483633619836,0.463483633619836,1.4455531597255,1.4455531597255
FKBP14,15,0.0178139219139564,0.126733423559572,-0.751071830984278,0.797366132280144,0.265788710760048,0.295050375226529,0.935802660313213,0.295926784703461,0.333333333333333,0.8,limma_2grp(mod_t),-1.04612220621081,1.04612220621081,1.22943863936216,1.22943863936216
FKBP14-AS1,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
FKBP15,20,0.0342099318819617,0.198364407652882,-0.582682578866207,0.547543362232095,0.182514454077365,-0.0291814321105448,0.506668709987002,0.160222714269823,0.111111111111111,0.5,limma_2grp(mod_t),-0.553501146755662,0.553501146755662,0.746000613407469,0.746000613407469
FKBP1A,28,0.164398034018237,0.564740522564198,-0.378852232673338,0.411546238669838,0.137182079556613,-0.0486919934081038,0.562560669450922,0.177897303749402,0.222222222222222,0.4,limma_2grp(mod_t),-0.330160239265234,0.330160239265234,0.697025690614314,0.697025690614314
FKBP1A-SDCBP2,7,0.000784371469397131,0.0172927376823313,-0.720348905171384,0.621807364283735,0.207269121427912,0.234226711584711,0.392216947430037,0.124029889079744,0,0.7,limma_2grp(mod_t),-0.954575616756095,0.954575616756095,0.735172450605177,0.735172450605177
FKBP1AP1,31,0.115284380741077,0.450632827853943,-0.445875885302435,0.36981206169652,0.123270687232173,-0.0115067664878796,0.705782245763236,0.223187942872055,0.111111111111111,0.5,limma_2grp(mod_t),-0.434369118814555,0.434369118814555,0.796799560373139,0.796799560373139
FKBP1B,28,0.177591910638859,0.582469240777634,-0.43451559336871,0.518266496247336,0.172755498749112,-0.106269833258726,0.503949350905479,0.159362777422475,0.222222222222222,0.5,limma_2grp(mod_t),-0.328245760109984,0.328245760109984,0.722886650458109,0.722886650458109
FKBP2,23,0.0655975131022608,0.310266076119731,-0.386519286335891,1.10925638733599,0.369752129111998,0.573440161800137,1.02947585740936,0.325548850556831,0.333333333333333,0.7,limma_2grp(mod_t),-0.959959448136028,0.959959448136028,1.51336389339591,1.51336389339591
FKBP3,56,0.728856885706575,1,0.0748759574845593,0.440249705123211,0.146749901707737,-0.0425466437098204,0.911865609431497,0.288357224578105,0.444444444444444,0.3,limma_2grp(mod_t),0.11742260119438,-0.11742260119438,1.01258021535331,1.01258021535331
FKBP4,34,0.532491065347146,1,0.247359582275685,1.16886676675372,0.389622255584574,0.613037976435072,1.32805798935468,0.419968811114443,0.666666666666667,0.6,limma_2grp(mod_t),-0.365678394159387,0.365678394159387,1.76917708031449,1.76917708031449
FKBP5,22,0.20455586786926,0.632035419964138,-1.35736012368683,0.95499337348546,0.318331124495153,-0.337794029093898,2.14282245049172,0.677619956489722,0.111111111111111,0.5,limma_2grp(mod_t),-1.01956609459293,1.01956609459293,2.34599667470619,2.34599667470619
FKBP6,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
FKBP7,35,0.465346766597086,0.917626821005888,-0.297016094629635,0.927867578302759,0.309289192767586,0.0346953466998334,1.00919856729933,0.31913660840446,0.444444444444444,0.5,limma_2grp(mod_t),-0.331711441329468,0.331711441329468,1.37091939628282,1.37091939628282
FKBP8,6,0.00505250071384199,0.0549764247145882,-0.985908364084531,1.16550081948724,0.388500273162414,0.59665746203795,0.992742165134424,0.313932637111178,0,0.8,limma_2grp(mod_t),-1.58256582612248,1.58256582612248,1.53098960370775,1.53098960370775
FKBP9,5,0.000229824347263011,0.00857675498494174,-1.45634942763355,1.17622642620786,0.392075475402619,0.630474114229936,0.77505918554553,0.245095234775893,0.111111111111111,0.8,limma_2grp(mod_t),-2.08682354186349,2.08682354186349,1.408625339403,1.408625339403
FKBP9P1,11,0.161356040772232,0.557673181353589,-0.116174097815979,0.588143317741359,0.196047772580453,0.162684680036795,0.143601351211074,0.0454107344904772,0.111111111111111,0.9,limma_2grp(mod_t),-0.278858777852774,0.278858777852774,0.605420440911487,0.605420440911487
FKBPL,23,0.0308950118499223,0.185422773089056,-0.128440751954989,0.299206532936338,0.0997355109787793,0.344382788085309,0.534712748323037,0.169091017862918,0.444444444444444,0.7,limma_2grp(mod_t),-0.472823540040298,0.472823540040298,0.612733443326671,0.612733443326671
FKRP,17,0.0110418055237167,0.0919883478705617,-0.694792519124141,0.461769242635191,0.153923080878397,0.0081845705163388,0.60098482063426,0.190048087239202,0.111111111111111,0.6,limma_2grp(mod_t),-0.70297708964048,0.70297708964048,0.757900777197564,0.757900777197564
FKSG29,23,0.061047118303853,0.295335235506914,-0.994532017480213,0.701423907039201,0.233807969013067,-0.21497181157403,0.964240095979327,0.304919491455404,0,0.4,limma_2grp(mod_t),-0.779560205906183,0.779560205906183,1.19237345662354,1.19237345662354
FKTN,34,0.243657922142868,0.706312918276306,-0.180704110041099,0.34613862433087,0.115379541443623,0.0349565667751858,0.426477663953812,0.134864078928194,0.333333333333333,0.4,limma_2grp(mod_t),-0.215660676816285,0.215660676816285,0.549267826388154,0.549267826388154
FKTN-AS1,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
FLACC1,18.5,0.0258002402521315,0.163040342141204,-0.147034048529161,0.13372656361716,0.0445755212057199,0.000573332979950852,0.131058178804982,0.0414442351017348,0.111111111111111,0.4,limma_2grp(mod_t),-0.147607381509112,0.147607381509112,0.187240594018853,0.187240594018853
FLAD1,36,0.281880882823933,0.744952101064093,0.148318783760092,0.405926795909921,0.135308931969974,0.558812791960973,1.04281249301094,0.329766265039298,0.555555555555556,0.8,limma_2grp(mod_t),-0.410494008200881,0.410494008200881,1.11903282311887,1.11903282311887
FLCN,10,0.00100123051436744,0.0196889267619165,-1.06049009468499,0.654404218146783,0.218134739382261,-0.0322049290923148,0.479418003214844,0.151605284144883,0,0.6,limma_2grp(mod_t),-1.02828516559268,1.02828516559268,0.811225309352963,0.811225309352963
FLG2,45,0.980535189186894,1,0,0,0,0.0001131082018649,0.0137362959386994,0.00434379817804108,0,0.1,limma_2grp(mod_t),-0.0001131082018649,0.0001131082018649,0.0137362959386994,0.0137362959386994
FLI1,17,0.0149814153772491,0.113317590858147,-1.07122622801904,0.9294864284172,0.3098288094724,0.138212682269546,1.02053467124744,0.322721399231305,0.111111111111111,0.5,limma_2grp(mod_t),-1.20943891028859,1.20943891028859,1.38037532426144,1.38037532426144
FLICR,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
FLII,0,1.84494326204616e-05,0.00305523008844072,-1.4663171046111,0.735129204390881,0.245043068130294,0.418516083881522,0.676196885018532,0.213832230336955,0,0.7,limma_2grp(mod_t),-1.88483318849262,1.88483318849262,0.998827900319738,0.998827900319738
FLJ12825,54,0.396066928964374,0.824376299039552,0.0215020862263029,0.086987266445644,0.0289957554818813,-0.0129917955982192,0.0864195123867909,0.0273282493423393,0.333333333333333,0.3,limma_2grp(mod_t),0.0344938818245221,-0.0344938818245221,0.122617766432341,0.122617766432341
FLJ13224,15,0.0127452043861648,0.101428078410727,-0.547303185318028,0.75903529640916,0.25301176546972,0.200381567530511,0.376394758847007,0.119026473730635,0.222222222222222,0.7,limma_2grp(mod_t),-0.747684752848539,0.747684752848539,0.847235265839683,0.847235265839683
FLJ16779,43,0.817473650910493,1,-0.00297593796270943,0.177293201586806,0.0590977338622686,0.010401126230424,0.0388185554428166,0.0122755050676827,0.444444444444444,0.5,limma_2grp(mod_t),-0.0133770641931334,0.0133770641931334,0.181493139196959,0.181493139196959
