analysis,sig_mode,group,group_members,cim,rho_threshold,gene
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NEK9"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NFAM1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NFKB1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NFKBIA"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NFKBID"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NFKBIZ"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NHSL2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NISCH"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NLGN2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NLRP3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NOD1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NOTCH1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NPC1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NPIPA1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NR2C2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NRP1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"NXF1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"OSBPL3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"OSBPL7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"OTUD1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"P2RY1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PAG1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PALD1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGA11"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGA12"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGA2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGA3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGA6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGA7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGA9"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGB6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGB7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCDHGB8P"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCOLCE"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCOLCE-AS1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PCSK7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PDE4A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PDE4DIP"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PDE8A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PDPN"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PDPR"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PEAK1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PECAM1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PGGHG"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PHC3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PHF12"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PHF21A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PHLDB1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PHYKPL"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PI4KAP1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PI4KAP2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PIK3CD"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PKD1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PKD1P1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLAGL1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLCB2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLD3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLEKHM1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLEKHM3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLEKHO2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLPP7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PLTP"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PML"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PNPLA6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"POU5F1P3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"POU6F1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PPARGC1B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PPM1F"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PPM1M"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PPP1R12C"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PPP1R18"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM15"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PRDM8"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PRKD2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PRKD3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PRR5L"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PSTPIP1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PTCH1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PTGIR"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PTPN21"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PTPRJ"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"PXK"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RAB27A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RALGDS"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RANBP10"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RAPGEF2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RASA3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RASA4"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RASAL3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RASSF4"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RCAN2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RFTN1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RIN3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RNF144A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ROBO1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ROR2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RPL23AP64"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RPS6KA2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RSKR"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RUBCN"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RUNX2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"RUNX3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"S100PBP"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SAP25"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SARM1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SBF1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SCAND2P"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SCARF1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SDC3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SEC14L1P1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SEC16B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SEMA4D"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SEMA6B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SERPINB9"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SGPP1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SGTB"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SH2B3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SH3BP2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SH3TC1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SHFL"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SHOX2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SIK3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SIRPA"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC12A4"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC12A6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC15A4"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC16A2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC23A2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC25A37"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC27A1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC36A1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC38A5"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC51A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLC6A6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SLFN5"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SNX27"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SNX29"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SOS1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SPATA13"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SPG11"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SPG7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SPI1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SRGAP2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SRGAP3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ST3GAL2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ST6GALNAC6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STAB1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT5A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT5B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STAT6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STIMATE-MUSTN1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STING1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"STK10"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SUFU"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SULT1A4"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SUSD6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SWAP70"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SYNGAP1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"SZT2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TAF1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TAF1C"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TANGO6"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TBC1D2B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TBKBP1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TCF4"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TCF7L2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TECPR1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TGFBR2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"THEMIS2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TLE4"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TLN1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMC8"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM106A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM175"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM255B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM259"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM59L"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM74B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TMEM91"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFAIP2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFRSF10B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFRSF14"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFRSF25"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNFSF13"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNIK"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNKS"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNRC6A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TNS3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TOX2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TPCN1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TRAM2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TRANK1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIM35"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIM38"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIM56"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TRIO"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TRMT10B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TSPAN11"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TSPAN18"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TTBK2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TTC28"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TTC7A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TTLL3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TTYH3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TVP23A"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"TYK2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"UBXN7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"USP20"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VAMP2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VASH1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VAV1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VENTX"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VILL"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VOPP1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VPS39"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VPS9D1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"VSIR"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WASF2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WDFY1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR27"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR44"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WDR81"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WIPF1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WNT2B"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"WWP2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"XPC"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZBTB38"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFP36L1"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFP36L2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFYVE26"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZFYVE28"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZHX2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZKSCAN7"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZMAT3"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZMIZ2"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF132"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF234"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF276"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF333"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF37BP"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF438"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF445"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF550"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF608"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF621"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF641"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF75D"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF767P"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF79"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF862"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSCAN30"
"overlap_BH","padj","NKI.NEO","nki_smc;neo","Fun",0.3,"ZZEF1"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ALDH1A1"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOBEC3G"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BTG2"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C1QTNF2"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCDC159"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCR2"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CNTRL"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL17A1"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CSAD"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DIRAS3"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FZD4"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"GIPC2"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"GPX3"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"HAPLN3"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"LYZ"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"NFASC"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"NOTCH4"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"NR5A2"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"PLAAT4"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"RPH3A"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"STAT2"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"STAT4"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"STING1"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"SYK"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"SYT11"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"TMEM175"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"TMEM86B"
"overlap_BH","padj","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"TSPYL2"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"ABHD4"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"ABHD8"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"ANKRD13C-DT"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"ANKRD54"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"BRPF3"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"CA11"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"CCDC159"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"CDH24"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"CDK2AP2"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"COPS7B"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"COQ9"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"DMPK"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"ERAL1"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"FAM110A"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"GPAA1"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"GUCD1"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"GUSB"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"HCFC1R1"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"HIRIP3"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"HMGN2"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"HOXC6"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"HSPB1"
"overlap_BH","padj","NEO.TNBCCL","neo;tnbc_cl","Fun",0.3,"IRF2BP1"
