scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb
"NEO.TNBCCL","Fun","Fun_only",0.3,"CEACAM6",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.212398976986,0.00112154235065308,0.0035784771591819,"YES",2.94056162126865,0.00163808914933119,0.00519407935662759,"YES",0.454
"NEO.TNBCCL","Fun","Fun_only",0.3,"STX3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.2093708957662,0.00112307342116402,0.00358087040058209,"YES",3.14381263498954,0.00083381088156055,0.0031439332993052,"YES",0.477
"NEO.TNBCCL","Fun","Fun_only",0.3,"DNAJC9",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.2049596390756,0.00112530755424068,0.00358550044210806,"YES",2.7884337207129,0.00264817918444062,0.00748575928524061,"YES",0.434
"NEO.TNBCCL","Fun","Fun_only",0.3,"CDK2AP1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1928564031289,0.00113145995603808,0.00360259992946848,"YES",3.23124798473081,0.000616254787042678,0.0025026821953859,"YES",0.481
"NEO.TNBCCL","Fun","Fun_only",0.3,"TSHZ2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1876542566462,0.00113411454765867,0.00360854628800487,"YES",2.88303812371053,0.00196929885096407,0.0059677694855719,"YES",0.447
"NEO.TNBCCL","Fun","Fun_only",0.3,"FOXC1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1805858052194,0.00113773135402538,0.00361754386838167,"YES",3.00123759374593,0.00134442337454234,0.00447003710824992,"YES",0.462
"NEO.TNBCCL","Fun","Fun_only",0.3,"WDR53",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1629972624525,0.00114678063994769,0.00364379018306319,"YES",2.91054081058272,0.0018040192199885,0.00558880278624815,"YES",0.45
"NEO.TNBCCL","Fun","Fun_only",0.3,"GPC1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1589865523759,0.00114885408062224,0.00364785038757132,"YES",3.20637487047562,0.000672093756088342,0.00265880057952118,"YES",0.481
"NEO.TNBCCL","Fun","Fun_only",0.3,"MRPL49",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.153487908756,0.00115170276750767,0.00365436483669387,"YES",3.26765168855758,0.000542218682048983,0.00227587539500063,"YES",0.476
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF713",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1442933899481,0.00115648177669516,0.00366699097243934,"YES",2.9891755347274,0.0013986568743531,0.00461304555813931,"YES",0.46
"NEO.TNBCCL","Fun","Fun_only",0.3,"CASZ1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1388627702753,0.00115931363120346,0.00367247362636727,"YES",3.14829842292355,0.000821119721761012,0.00311143299526797,"YES",0.477
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZSWIM3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1379068264851,0.00115981282682221,0.00367247362636727,"YES",3.26664389237936,0.000544152421674341,0.00227720913012003,"YES",0.474
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF8",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1360148241969,0.00116080146002299,0.00367306742181186,"YES",3.26592805762028,0.000545529823507359,0.00228008590773131,"YES",0.475
"NEO.TNBCCL","Fun","Fun_only",0.3,"SF3B4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1296863688408,0.00116411433827771,0.00368100982138159,"YES",3.21548092255696,0.000651130751669223,0.00260055269721549,"YES",0.48
"NEO.TNBCCL","Fun","Fun_only",0.3,"KLHL25",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1267287275961,0.00116566583243938,0.00368337549395904,"YES",3.21965396112059,0.000641727102217704,0.00256971071062722,"YES",0.48
"NEO.TNBCCL","Fun","Fun_only",0.3,"MT-CO2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1222133258412,0.00116803842378065,0.00368833069768202,"YES",2.77759129822797,0.00273817263700855,0.00769272153228197,"YES",0.432
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF154",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1124265133668,0.001173197233774,0.00370207110588699,"YES",3.26389849335031,0.000549452641142702,0.00229230242005395,"YES",0.472
"NEO.TNBCCL","Fun","Fun_only",0.3,"HAAO",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.110368061676,0.0011742851431238,0.00370295555792478,"YES",3.2482962590143,0.000580491601639583,0.00237851116489499,"YES",0.479
"NEO.TNBCCL","Fun","Fun_only",0.3,"TRMT61A",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.1053705028539,0.00117693054408994,0.0037087467660841,"YES",3.25995394790536,0.000557151525161628,0.00230635211764435,"YES",0.476
"NEO.TNBCCL","Fun","Fun_only",0.3,"CD1D",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0932891030979,0.00118335003726917,0.00372641478082359,"YES",3.26100353844579,0.00055509327435908,0.00230448758720367,"YES",0.473
"NEO.TNBCCL","Fun","Fun_only",0.3,"STAT1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0857536495378,0.00118737152757022,0.0037365123225185,"YES",2.9140870358363,0.00178365217401398,0.00554251027994152,"YES",0.451
"NEO.TNBCCL","Fun","Fun_only",0.3,"TOB2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0833811350057,0.00118864047351156,0.00373794003501406,"YES",3.25985421459418,0.000557347469214817,0.00230635211764435,"YES",0.472
"NEO.TNBCCL","Fun","Fun_only",0.3,"GABARAPL1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0778816862276,0.0011915870223507,0.00374463776386426,"YES",3.22295707664927,0.000634372821838557,0.00255364300977154,"YES",0.479
"NEO.TNBCCL","Fun","Fun_only",0.3,"EMC9",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0705766125264,0.00119551216631794,0.00375315605188884,"YES",3.15728359968749,0.000796231929023535,0.0030397363818259,"YES",0.477
"NEO.TNBCCL","Fun","Fun_only",0.3,"MISP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0697914902606,0.00119593478556371,0.00375315605188884,"YES",2.81137764768693,0.00246649242221261,0.00709019921996541,"YES",0.437
"NEO.TNBCCL","Fun","Fun_only",0.3,"HSD17B6",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0663531609191,0.00119778732426356,0.00375639868792642,"YES",3.24065630582703,0.000596274361827132,0.00243447724753108,"YES",0.478
"NEO.TNBCCL","Fun","Fun_only",0.3,"DIS3L2",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",18.0612660739959,0.00120053339794713,0.00376243720409269,"YES",1.40560420372521,0.0799208435413315,0.135140443640776,"NO",0.637
"NEO.TNBCCL","Fun","Fun_only",0.3,"NEIL2",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",18.0550841338324,0.00120387885839576,0.00376784804247236,"YES",1.846514743081,0.0324087503498355,0.0589659207753952,"NO",0.571
"NEO.TNBCCL","Fun","Fun_only",0.3,"TTC7B",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",18.0550387291135,0.00120390346395245,0.00376784804247236,"YES",1.50168938628285,0.0665886731241446,0.114390807895917,"NO",0.624
"NEO.TNBCCL","Fun","Fun_only",0.3,"TTF1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0389188782025,0.00121267054048925,0.00379269742710997,"YES",3.23161829183078,0.000615456818323673,0.00250165736880677,"YES",0.478
"NEO.TNBCCL","Fun","Fun_only",0.3,"RAB11FIP3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0333550520087,0.00121571114417553,0.00379961526656089,"YES",3.20156288534575,0.000683421184839107,0.00269199839560765,"YES",0.479
"NEO.TNBCCL","Fun","Fun_only",0.3,"CCNO",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0267000968122,0.0012193579358062,0.00380841698615221,"YES",2.83471339771326,0.00229334067107334,0.00669767221323326,"YES",0.44
"NEO.TNBCCL","Fun","Fun_only",0.3,"BFSP1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0111752728292,0.00122790730598798,0.00383250850779774,"YES",2.99947235869969,0.00135223830953265,0.00448848312105302,"YES",0.461
"NEO.TNBCCL","Fun","Fun_only",0.3,"NWD1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",18.0041133895013,0.00123181578103918,0.00384209207895553,"YES",3.02171674245746,0.00125672813573796,0.00425862452404138,"YES",0.464
"NEO.TNBCCL","Fun","Fun_only",0.3,"PYM1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9984685015702,0.00123494883903292,0.0038492457015404,"YES",3.24800774191433,0.00058108054229634,0.00237879847002564,"YES",0.468
"NEO.TNBCCL","Fun","Fun_only",0.3,"TROAP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9938752608423,0.00123750401227398,0.0038545896034485,"YES",3.12611984894301,0.000885646742473674,0.00329067286405332,"YES",0.474
"NEO.TNBCCL","Fun","Fun_only",0.3,"RASSF7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9656102815027,0.00125334285438323,0.00390127426160701,"YES",3.23321676067103,0.000612023241869712,0.00248990822002895,"YES",0.476
"NEO.TNBCCL","Fun","Fun_only",0.3,"PRPH2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9602232900062,0.00125638419764238,0.00390714048589759,"YES",3.076155195857,0.00104844335710376,0.0037496979659288,"YES",0.469
"NEO.TNBCCL","Fun","Fun_only",0.3,"SLC25A10",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9592547487516,0.00125693178117752,0.00390714048589759,"YES",3.13755180946824,0.000851825811603755,0.00319089885179734,"YES",0.475
"NEO.TNBCCL","Fun","Fun_only",0.3,"ADPRS",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9574347536869,0.0012579613882578,0.00390769171081438,"YES",3.22918131418994,0.000620725795379688,0.00251415880902462,"YES",0.476
"NEO.TNBCCL","Fun","Fun_only",0.3,"PTPA",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.9521994605629,0.00126092774307138,0.00391425436830214,"YES",1.79067688550256,0.0366725805201818,0.0661722871645154,"NO",0.578
"NEO.TNBCCL","Fun","Fun_only",0.3,"R3HDM4",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.9322818415224,0.00127227647789215,0.00394681167194554,"YES",1.81663641281753,0.0346364020341526,0.0627699222634741,"NO",0.573
"NEO.TNBCCL","Fun","Fun_only",0.3,"DELEC1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9279550214017,0.00127475513428294,0.0039518271066175,"YES",3.22850184523058,0.00062220228032454,0.0025179147884272,"YES",0.475
"NEO.TNBCCL","Fun","Fun_only",0.3,"EMP2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9204835017742,0.00127904649118741,0.0039624514608745,"YES",3.14324566376721,0.000835427735708627,0.00314589946831643,"YES",0.475
"NEO.TNBCCL","Fun","Fun_only",0.3,"GLT8D1",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.9183276074835,0.00128028740497604,0.00396361765821414,"YES",2.07250906077677,0.0191089960685626,0.0361894865652043,"YES",0.53
"NEO.TNBCCL","Fun","Fun_only",0.3,"POC1A",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9127498137073,0.00128350345386364,0.0039708929392475,"YES",2.94379340219884,0.00162108173851718,0.00515083837221154,"YES",0.454
"NEO.TNBCCL","Fun","Fun_only",0.3,"RHBDD3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9104130971827,0.00128485312977228,0.00397238813216852,"YES",3.13985063744346,0.000845169966531806,0.00317111644562056,"YES",0.474
"NEO.TNBCCL","Fun","Fun_only",0.3,"NDUFS8",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.9013595814376,0.00129009564337373,0.00398590870948015,"YES",3.1210866106778,0.000900925156554394,0.00334184995005915,"YES",0.473
"NEO.TNBCCL","Fun","Fun_only",0.3,"RAF1",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.8995246471971,0.00129116074896841,0.00398651315422232,"YES",1.93924526516582,0.0262357401171405,0.0482708139795703,"YES",0.552
"NEO.TNBCCL","Fun","Fun_only",0.3,"SPATA20",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.8884901903436,0.00129758414456598,0.00400364959813933,"YES",1.94778611404258,0.0257202804954,0.0474939533110789,"YES",0.551
"NEO.TNBCCL","Fun","Fun_only",0.3,"DDTL",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8773863769409,0.00130407976689384,0.00402098569684484,"YES",2.84135219550714,0.00224613351394746,0.0065973876754959,"YES",0.441
"NEO.TNBCCL","Fun","Fun_only",0.3,"CABLES2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8602015881347,0.00131419605464434,0.0040494549130002,"YES",3.22697662166062,0.000625528406718003,0.00252468991619898,"YES",0.471
"NEO.TNBCCL","Fun","Fun_only",0.3,"GABPB2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8577062915054,0.00131567140665655,0.0040512783072668,"YES",2.95690897838514,0.00155369916445917,0.00497118678928492,"YES",0.456
"NEO.TNBCCL","Fun","Fun_only",0.3,"RALB",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.8481537633009,0.00132133449924427,0.00406598569062749,"YES",1.87884326425145,0.030132948812632,0.0550217324993698,"NO",0.561
"NEO.TNBCCL","Fun","Fun_only",0.3,"POP5",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8398573665888,0.00132627243613371,0.00407844340689004,"YES",3.03434106073182,0.00120530868847261,0.0041333884342909,"YES",0.465
"NEO.TNBCCL","Fun","Both",0.3,"VARS1",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.837597074735,0.00132762089596181,0.00407985375870302,"YES",0.595854388011188,0.27563625316918,0.374346036961105,"NO",0.73
"NEO.TNBCCL","Fun","Fun_only",0.3,"RGP1",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.8178209715135,0.0013394769402083,0.00411107079807478,"YES",1.77546765495813,0.0379103508346069,0.0682982155507554,"NO",0.577
"NEO.TNBCCL","Fun","Fun_only",0.3,"VANGL2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8176623299433,0.0013395724694272,0.00411107079807478,"YES",3.21191035122048,0.000659277570297801,0.00262744067165413,"YES",0.473
"NEO.TNBCCL","Fun","Fun_only",0.3,"GATA3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8138817689835,0.00134185100181112,0.00411530892528694,"YES",3.21102970292611,0.000661301316268018,0.00262744067165413,"YES",0.473
"NEO.TNBCCL","Fun","Fun_only",0.3,"PIGG",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8091198710516,0.00134472642933489,0.00412137077439872,"YES",3.2202295486536,0.000640439939362359,0.00256679818354582,"YES",0.462
"NEO.TNBCCL","Fun","Fun_only",0.3,"SPSB4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.8063740916511,0.00134638720712956,0.00412370430506949,"YES",2.80665522007772,0.00250293943411417,0.00716800581225075,"YES",0.436
"NEO.TNBCCL","Fun","Fun_only",0.3,"ANKRD18A",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.804424317253,0.00134756775279073,0.00412456485083143,"YES",3.08737577688687,0.00100966075493527,0.00364224591768545,"YES",0.47
"NEO.TNBCCL","Fun","Fun_only",0.3,"EMILIN2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7957258589735,0.00135284694165266,0.00413796079217976,"YES",3.02648975610527,0.00123705602087677,0.00420764232620178,"YES",0.464
"NEO.TNBCCL","Fun","Fun_only",0.3,"CORO7-PAM16",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7913783467295,0.00135549314245776,0.00414329070544589,"YES",3.21110615869008,0.000661125392556317,0.00262744067165413,"YES",0.472
"NEO.TNBCCL","Fun","Both",0.3,"CARM1",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7873566116911,0.00135794560261407,0.00414802171084978,"YES",0.567970750728681,0.28502741448479,0.384029002472161,"NO",0.732
"NEO.TNBCCL","Fun","Fun_only",0.3,"TNPO3",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7849205987738,0.00135943321697912,0.00414879372323195,"YES",1.55818137330148,0.0595951295951422,0.103619138867549,"NO",0.609
"NEO.TNBCCL","Fun","Fun_only",0.3,"AIFM2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7831816107427,0.00136049615925296,0.00414879372323195,"YES",3.20867694350742,0.000666736148071838,0.00264445089871054,"YES",0.472
"NEO.TNBCCL","Fun","Fun_only",0.3,"RHBDF2",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7821451192431,0.00136113009651208,0.00414879372323195,"YES",1.2800966446873,0.10025557428568,0.164329663925013,"NO",0.648
"NEO.TNBCCL","Fun","Fun_only",0.3,"GON4L",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7810212796741,0.00136181778701507,0.00414879372323195,"YES",3.2189227393022,0.000643365747402129,0.00257402439078426,"YES",0.465
"NEO.TNBCCL","Fun","Fun_only",0.3,"ATL3",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7714976350169,0.00136765920380123,0.00416382300758874,"YES",2.00117752711098,0.0226866309395541,0.0421638438823898,"YES",0.539
"NEO.TNBCCL","Fun","Fun_only",0.3,"IL20RB",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7560740377288,0.00137717192930626,0.00419000218703994,"YES",3.06381065028982,0.00109268590618793,0.00385363535155912,"YES",0.467
"NEO.TNBCCL","Fun","Fun_only",0.3,"MCM7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7541567855494,0.00137835897773336,0.00419083283349301,"YES",3.1766264648824,0.000744994051961472,0.00288740298245423,"YES",0.474
"NEO.TNBCCL","Fun","Fun_only",0.3,"AIMP2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7523290939535,0.00137949151606261,0.00419149675357659,"YES",3.20369493111713,0.000678380789537167,0.00267674347678822,"YES",0.472
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF10",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7463749773467,0.00138318738999254,0.00419994316762634,"YES",2.89674383515407,0.0018852874943756,0.00577424392899941,"YES",0.448
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC01011",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7439841627192,0.00138467417970575,0.00420167512505022,"YES",2.76530064319442,0.00284351773746582,0.00792520439101207,"YES",0.431
"NEO.TNBCCL","Fun","Fun_only",0.3,"ADAT2",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7262885318559,0.0013957278310506,0.00423241541360253,"YES",1.8157888609463,0.0347013833257439,0.0628628378303183,"NO",0.568
"NEO.TNBCCL","Fun","Fun_only",0.3,"IDH3B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7242774567353,0.00139698955746893,0.00423344158691013,"YES",2.98774051286101,0.00140524031058874,0.00462528845947549,"YES",0.459
"NEO.TNBCCL","Fun","Both",0.3,"PTPN12",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7199978494736,0.00139967828502999,0.0042387879371615,"YES",0.930756289172098,0.175989822547248,0.262838220318936,"NO",0.691
"NEO.TNBCCL","Fun","Fun_only",0.3,"FUZ",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7174056319846,0.00140130936843837,0.00423880150990574,"YES",3.20553220279993,0.000674064804058359,0.0026642992470755,"YES",0.47
"NEO.TNBCCL","Fun","Fun_only",0.3,"STK33",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7170524350938,0.00140153175332979,0.00423880150990574,"YES",3.20827724561132,0.000667663527858941,0.00264584034160177,"YES",0.461
"NEO.TNBCCL","Fun","Both",0.3,"PLEKHB2",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7102195968002,0.00140584080640461,0.00424743237074205,"YES",1.1172444287068,0.131944914462794,0.207038820264172,"NO",0.668
"NEO.TNBCCL","Fun","Fun_only",0.3,"DAPK1",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.7084702393069,0.00140694612047269,0.00424743237074205,"YES",1.98087024043169,0.0238029136048665,0.0441311600801912,"YES",0.54
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF668",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.7081245892706,0.00140716461748248,0.00424743237074205,"YES",3.20321342566089,0.000679516115478501,0.00267891778974112,"YES",0.47
"NEO.TNBCCL","Fun","Fun_only",0.3,"MAN1A2",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.6954564644871,0.00141519571922187,0.00426710848783226,"YES",1.82778725104713,0.03379074366416,0.0613343466746531,"NO",0.565
"NEO.TNBCCL","Fun","Fun_only",0.3,"MED19",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.6942453860634,0.0014159658617945,0.00426710848783226,"YES",2.79271771738377,0.00261336406045766,0.00741018813679553,"YES",0.434
"NEO.TNBCCL","Fun","Fun_only",0.3,"GRAMD2A",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.6934446776996,0.00141647527120626,0.00426710848783226,"YES",2.82848997364282,0.00233840830182032,0.00679012163638136,"YES",0.439
"NEO.TNBCCL","Fun","Fun_only",0.3,"CD63-AS1",2,2,"YES",1,"NO","NO",NA,"YES","Dys","YES","Fun",17.6890100137329,0.00141929987508394,0.00427281019518049,"YES",0.93370081067278,0.175229123363343,0.261787400006819,"NO",0.48
"NEO.TNBCCL","Fun","Fun_only",0.3,"GABPB1-AS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.6813614583496,0.00142418459836715,0.00428215525733144,"YES",3.12047089276126,0.000902810708386552,0.00334360831821675,"YES",0.471
"NEO.TNBCCL","Fun","Fun_only",0.3,"COQ7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.681224960036,0.0014242719231037,0.00428215525733144,"YES",3.04457174851395,0.00116505921729526,0.00403458951004437,"YES",0.465
"NEO.TNBCCL","Fun","Fun_only",0.3,"INGX",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.6730106927589,0.00142953673873795,0.00429516772418971,"YES",3.20470882716187,0.000675995876451756,0.00266963057151705,"YES",0.465
"NEO.TNBCCL","Fun","Fun_only",0.3,"LRRC43",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.6650434598076,0.00143466157391946,0.00430500767065044,"YES",1.97411733531144,0.0241842013153697,0.0448199527206832,"YES",0.54
"NEO.TNBCCL","Fun","Fun_only",0.3,"GCN1",2,2,"YES",1,"NO","NO",NA,"YES","Fun","YES","Dys",17.6649999990908,0.00143468957922658,0.00430500767065044,"YES",1.42547695460985,0.0770096885439068,0.130580407534694,"NO",0.625
"NEO.TNBCCL","Fun","Fun_only",0.3,"BTBD16",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.6572964013785,0.00143966217484538,0.00431557839710923,"YES",3.01013171262666,0.00130567211081061,0.00438763425844501,"YES",0.461
"NEO.TNBCCL","Fun","Fun_only",0.3,"KCNMB4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.656627318793,0.0014400948631575,0.00431557839710923,"YES",2.99003902511254,0.0013947090342023,0.00460384515609614,"YES",0.459
"NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM179B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.6448982312134,0.00144770081830302,0.00433553772169781,"YES",3.19961308883579,0.000688060939507916,0.00270562556401698,"YES",0.461
"NEO.TNBCCL","Fun","Fun_only",0.3,"PLEKHG2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.6383693822077,0.00145195174365364,0.00434542998998169,"YES",3.20004587061091,0.000687028586359453,0.00270388503730308,"YES",0.464
"NEO.TNBCCL","Fun","Fun_only",0.3,"SMG1P2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",17.636239195226,0.00145334136985565,0.00434575855911638,"YES",3.17266276518913,0.000755239323930612,0.00291234003382831,"YES",0.472
