cohort,gsva_version,interface,signature,sample_id,ssgsea_score,cim_z,n_scored,raw_median,z_median,raw_min,raw_max,median_group,at_raw_median
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0194,0.6853900404693468,-0.607935047776818,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0197,0.7891929557221967,0.3189560201876152,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0198,0.9008558513796431,1.3160314911011353,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0201,0.6692154106629611,-0.7523637457440325,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0202,0.7239158735468363,-0.26392495443376707,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0203,0.8586242829024484,0.9389316426788592,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0206,0.8326498475489322,0.7069971920331415,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0214,0.9976690791611622,2.180509293799769,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0218,0.7418027559899509,-0.10420697801790117,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0222,0.619142010553851,-1.1994859406331513,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0223,0.7908985842482575,0.33418614972896943,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0235,0.6745600194871952,-0.7046399398289523,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0236,0.8312325106193402,0.6943413149112424,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0238,0.6762772269143522,-0.6893064183936737,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0243,0.6402575648625671,-1.01093806954309,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0248,0.9311650203524049,1.5866722330287215,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
