gene,signature,meta_scope_used,rho_threshold,k_datasets,n_scope_datasets,k_concordant,direction_concordant,fisher_padj,stouffer_padj,mean_abs_rrb,r_rb,source_p_adjust,passes_fisher,passes_stouffer,passes_k_mode,passes_effect_floor,selected,selection_source
DDB1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00149622038686184,0.687852124876202,0.577,0.577,0.687852124876202,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATG7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.00151639023895667,0.999999999998396,0.665,0.665,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NAPRT,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00151639023895667,0.999999999998396,0.62,0.62,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DIAPH3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00151639023895667,0.00335995637386783,0.518,0.518,0.00335995637386783,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
TESMIN,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00151639023895667,0.00175678022314281,0.477,0.477,0.00175678022314281,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
UBE2D3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00151639023895667,0.946710810804413,0.573,0.573,0.946710810804413,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FMNL2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.00151639023895667,0.999999999998396,0.61,0.61,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
COX8A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00151639023895667,0.104768750868149,0.639,0.639,0.104768750868149,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
AMZ2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00151639023895667,0.00190758033368753,0.494,0.494,0.00190758033368753,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
COP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00151639023895667,0.0143132037588065,0.499,0.499,0.0143132037588065,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
ROMO1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00151639023895667,0.16241818394288501,0.671,0.671,0.16241818394288501,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CCT8,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00151639023895667,0.00247380083474007,0.511,0.511,0.00247380083474007,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
FDPS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00151639023895667,0.0612300524833162,0.596,0.596,0.0612300524833162,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SH3RF1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00157658687813814,0.999999999998396,0.713,0.713,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RFTN1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.00157658687813814,0.999999999998396,0.649,0.649,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
IMP4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00158962369829509,0.118623190225141,0.526,0.526,0.118623190225141,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PUSL1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00162037145414044,0.541028863164625,0.689,0.689,0.541028863164625,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EXOSC4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00165871539208337,0.0196587424446614,0.5,0.5,0.0196587424446614,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPS16,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00165871539208337,0.00463802714704332,0.514,0.514,0.00463802714704332,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
FAF1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00165871539208337,0.999999999998396,0.588,0.588,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SPRED1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.00166198231263557,0.999999999998396,0.563,0.563,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ECI1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00166909115022424,0.087896766722315,0.619,0.619,0.087896766722315,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PCMT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0019217636192111,0.00303717994273892,0.505,0.505,0.00303717994273892,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPS10-NUDT3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0019217636192111,0.00645178780750642,0.508,0.508,0.00645178780750642,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
PTP4A2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0019491487016327,0.999999999998396,0.635,0.635,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PRDX5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0019491487016327,0.117045337197392,0.63,0.63,0.117045337197392,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PSMG3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0019491487016327,0.337632761170291,0.637,0.637,0.337632761170291,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
POLR2F,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0019491487016327,0.0360169315275983,0.541,0.541,0.0360169315275983,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRPL36,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0019491487016327,0.00306054469900853,0.474,0.474,0.00306054469900853,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
ANKRD39,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0019491487016327,0.306530671186038,0.582,0.582,0.306530671186038,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EXT2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0019491487016327,0.999999999998396,0.678,0.678,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATP5PO,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0019491487016327,0.00240402080409413,0.456,0.456,0.00240402080409413,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
RACK1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00195903199064373,0.0197534800851781,0.486,0.486,0.0197534800851781,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
PPP2R5E,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00198186345686969,0.999999999998396,0.712,0.712,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SINHCAF,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00198186345686969,0.141407711598987,0.459,0.459,0.141407711598987,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NT5E,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00198186345686969,0.931212240929177,0.557,0.557,0.931212240929177,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZFAND1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00201967676712416,0.011187075498349,0.499,0.499,0.011187075498349,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRGBP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00203106944217004,0.039807061614905,0.435,0.435,0.039807061614905,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
THOC7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00207515549441228,0.00247380083474007,0.462,0.462,0.00247380083474007,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRPL30,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00207515549441228,0.00572094444716541,0.505,0.505,0.00572094444716541,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
PARD3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00208820265750452,0.507458494937832,0.533,0.533,0.507458494937832,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CUL2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00210260279399272,0.0149319045256328,0.492,0.492,0.0149319045256328,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
NPM3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0021301413537732,0.210593383096512,0.519,0.519,0.210593383096512,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
COA8,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00213407201567255,0.0312484651231587,0.516,0.516,0.0312484651231587,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
TIMM13,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00213407201567255,0.0822949347102089,0.505,0.505,0.0822949347102089,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CCDC167,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00214266058298462,0.0038595276288282,0.456,0.456,0.0038595276288282,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
CBX3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00214583006507636,0.00247380083474007,0.453,0.453,0.00247380083474007,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
POP7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00218170298040378,0.041523345112497403,0.539,0.539,0.041523345112497403,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
LRPPRC,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00218170298040378,0.00572094444716541,0.503,0.503,0.00572094444716541,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
PAICS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00218170298040378,0.00253249774822621,0.469,0.469,0.00253249774822621,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
ACTG1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00223268014453381,0.665782220885061,0.583,0.583,0.665782220885061,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MAP4K4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.00223268014453381,0.999999999998396,0.649,0.649,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DVL1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00224049808892998,0.410161280784802,0.59,0.59,0.410161280784802,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SENP3-EIF4A1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00224568603331249,0.005002964028595,0.501,0.501,0.005002964028595,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATP5MJ,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00227333709908301,0.0328731753796313,0.514,0.514,0.0328731753796313,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPL35,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00228671122371559,0.00311821980672358,0.495,0.495,0.00311821980672358,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPLP0,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00237448744861867,0.00303717994273892,0.48,0.48,0.00303717994273892,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
SCARF2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00237448744861867,0.999999999998396,0.701,0.701,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KLHL7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00237448744861867,0.00273784596454171,0.462,0.462,0.00273784596454171,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
UBE2J1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00237448744861867,0.999999999998396,0.562,0.562,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MIOS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00237448744861867,0.999999999998396,0.594,0.594,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TMEM97,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00237448744861867,0.0328731753796313,0.509,0.509,0.0328731753796313,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
PPAT,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00240055239144102,0.011187075498349,0.494,0.494,0.011187075498349,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
WDR74,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00243608698603954,0.221436443694788,0.582,0.582,0.221436443694788,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DPH6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00243608698603954,0.0152377382995012,0.488,0.488,0.0152377382995012,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPL30,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00243608698603954,0.00322459670783101,0.499,0.499,0.00322459670783101,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
WDR12,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00243608698603954,0.00422848747968409,0.493,0.493,0.00422848747968409,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
CENPM,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00243608698603954,0.388440429233812,0.702,0.702,0.388440429233812,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
XPO5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00248344255167015,0.29346318031794,0.535,0.535,0.29346318031794,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DPM1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00248344255167015,0.00423030323709273,0.457,0.457,0.00423030323709273,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
FHOD3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00252882205251177,0.999999999998396,0.614,0.614,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GCAT,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00252882205251177,0.00306054469900853,0.468,0.468,0.00306054469900853,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
MEA1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00252882205251177,0.234026609146814,0.661,0.661,0.234026609146814,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TWF1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00252882205251177,0.0176523789758317,0.484,0.484,0.0176523789758317,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
GOLPH3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00258998958068245,0.999999999998396,0.606,0.606,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ADGRA3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00258998958068245,0.999999999998396,0.606,0.606,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NIBAN2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00259482720338443,0.999999999998396,0.693,0.693,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRPL20,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00259482720338443,0.090789198193659,0.495,0.495,0.090789198193659,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ECHDC3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0026038024412169,0.0760067862521623,0.479,0.479,0.0760067862521623,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EIF5A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00261154219852709,0.204249671799586,0.535,0.535,0.204249671799586,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ACAT2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00261154219852709,0.258684365049764,0.665,0.665,0.258684365049764,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPA3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00261154219852709,0.0890381121871753,0.581,0.581,0.0890381121871753,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EMC6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00262883015083293,0.110812376444854,0.596,0.596,0.110812376444854,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GFUS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00262883015083293,0.0768217803256406,0.48,0.48,0.0768217803256406,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DARS1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00262883015083293,0.00922014139997158,0.492,0.492,0.00922014139997158,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
CLTC,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00262883015083293,0.938860096310098,0.541,0.541,0.938860096310098,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CCT3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00262883015083293,0.00322147669482177,0.461,0.461,0.00322147669482177,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
ASB13,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00269265524809675,0.309546048947819,0.53,0.53,0.309546048947819,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BUB1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0027265519415724,0.0033207923064613,0.461,0.461,0.0033207923064613,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATE1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0027265519415724,0.999999999998396,0.564,0.564,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GCSH,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0027265519415724,0.00449889904280738,0.484,0.484,0.00449889904280738,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
KPNA3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0027265519415724,0.999999999998396,0.67,0.67,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SNRPC,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0027265519415724,0.0343297784296861,0.497,0.497,0.0343297784296861,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
HEBP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0027265519415724,0.00607675968155203,0.489,0.489,0.00607675968155203,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
PGK1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0027265519415724,0.00750418166349616,0.491,0.491,0.00750418166349616,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
PDS5A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0027265519415724,0.999999999998396,0.621,0.621,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPS18,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.0027265519415724,0.00646464663302098,0.49,0.49,0.00646464663302098,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
HACL2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0027265519415724,0.367282429772911,0.616,0.616,0.367282429772911,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EIF3H,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0027265519415724,0.0944164140410773,0.475,0.475,0.0944164140410773,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PIMREG,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00278798218829211,0.0632976577331904,0.543,0.543,0.0632976577331904,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRPS26,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0027912791728823,0.22066638415758,0.567,0.567,0.22066638415758,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MSANTD3-TMEFF1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00279135619323198,0.999999999998396,0.58,0.58,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MTX2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00279135619323198,0.00264771368050526,0.437,0.437,0.00264771368050526,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
CDK6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00279135619323198,0.999999999998396,0.723,0.723,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
COA1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00279135619323198,0.0143132037588065,0.484,0.484,0.0143132037588065,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
CDKN3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00279135619323198,0.065400833386711,0.545,0.545,0.065400833386711,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MAPKAP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00279135619323198,0.999999999998396,0.62,0.62,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CMC1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00279135619323198,0.00404869992878389,0.474,0.474,0.00404869992878389,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
TRPT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00279135619323198,0.151660609173191,0.531,0.531,0.151660609173191,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPUSD1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00279600636097661,0.119847956988095,0.508,0.508,0.119847956988095,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MAPKAPK3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00279600636097661,0.999999999998396,0.732,0.732,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PSMG2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,2,YES,0.00280304103729597,0.00423030323709273,0.476,0.476,0.00423030323709273,TRUE,TRUE,FALSE,TRUE,FALSE,cimic meta_results.csv
BCAR3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00286594593984394,0.999999999998396,0.63,0.63,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NDUFS8,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.00288023669886462,0.720109544895883,0.548,0.548,0.720109544895883,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
UQCC2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0028971643809146,0.16241818394288501,0.617,0.617,0.16241818394288501,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FEN1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.00291867060277485,0.0530142652804987,0.522,0.522,0.0530142652804987,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BANF1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.00296020157551098,0.999999999998396,0.645,0.645,0.999999999998396,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SRSF9,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.00296020157551098,0.379082642751612,0.543,0.543,0.379082642751612,TRUE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
