column,normalized_symbol,selected_signature_gene,detection_method
MAT2A,MAT2A,FALSE,user-specified first gene-column index: 39
STRC,STRC,FALSE,user-specified first gene-column index: 39
TDRD1,TDRD1,FALSE,user-specified first gene-column index: 39
JADE1,JADE1,FALSE,user-specified first gene-column index: 39
TMEM87A,TMEM87A,FALSE,user-specified first gene-column index: 39
SLC4A11,SLC4A11,FALSE,user-specified first gene-column index: 39
DKKL1,DKKL1,FALSE,user-specified first gene-column index: 39
RRM2B,RRM2B,FALSE,user-specified first gene-column index: 39
TRIM2,TRIM2,FALSE,user-specified first gene-column index: 39
PPM1M,PPM1M,FALSE,user-specified first gene-column index: 39
ARVP6125,ARVP6125,FALSE,user-specified first gene-column index: 39
CYREN,CYREN,FALSE,user-specified first gene-column index: 39
LRRC26,LRRC26,FALSE,user-specified first gene-column index: 39
ICAM1,ICAM1,FALSE,user-specified first gene-column index: 39
C15orf61,C15ORF61,FALSE,user-specified first gene-column index: 39
TRNP1,TRNP1,FALSE,user-specified first gene-column index: 39
LRMP,LRMP,FALSE,user-specified first gene-column index: 39
ZNF253,ZNF253,FALSE,user-specified first gene-column index: 39
LOC100131381,LOC100131381,FALSE,user-specified first gene-column index: 39
DTX4,DTX4,FALSE,user-specified first gene-column index: 39
NKX2-5,NKX2-5,FALSE,user-specified first gene-column index: 39
TPD52L1,TPD52L1,FALSE,user-specified first gene-column index: 39
WDR91,WDR91,FALSE,user-specified first gene-column index: 39
RPP38-DT,RPP38-DT,FALSE,user-specified first gene-column index: 39
CEP120,CEP120,FALSE,user-specified first gene-column index: 39
TGM6,TGM6,FALSE,user-specified first gene-column index: 39
NR2C2,NR2C2,FALSE,user-specified first gene-column index: 39
PCDH19,PCDH19,FALSE,user-specified first gene-column index: 39
LGR5,LGR5,FALSE,user-specified first gene-column index: 39
WNK4,WNK4,FALSE,user-specified first gene-column index: 39
TCTEX1D2,TCTEX1D2,FALSE,user-specified first gene-column index: 39
SMIM10,SMIM10,FALSE,user-specified first gene-column index: 39
RAD21L1,RAD21L1,FALSE,user-specified first gene-column index: 39
TEX36,TEX36,FALSE,user-specified first gene-column index: 39
PTGER1,PTGER1,FALSE,user-specified first gene-column index: 39
LOC346887,LOC346887,FALSE,user-specified first gene-column index: 39
ARNTL,ARNTL,FALSE,user-specified first gene-column index: 39
TM6SF2,TM6SF2,FALSE,user-specified first gene-column index: 39
ZMIZ2,ZMIZ2,FALSE,user-specified first gene-column index: 39
MMP19,MMP19,FALSE,user-specified first gene-column index: 39
LCOR,LCOR,FALSE,user-specified first gene-column index: 39
TRPM5,TRPM5,FALSE,user-specified first gene-column index: 39
ENC1,ENC1,FALSE,user-specified first gene-column index: 39
GSTM3,GSTM3,FALSE,user-specified first gene-column index: 39
BIRC2,BIRC2,FALSE,user-specified first gene-column index: 39
KIF26B,KIF26B,FALSE,user-specified first gene-column index: 39
CXorf40B,CXORF40B,FALSE,user-specified first gene-column index: 39
ZNF793,ZNF793,FALSE,user-specified first gene-column index: 39
APOD,APOD,FALSE,user-specified first gene-column index: 39
SCRN2,SCRN2,FALSE,user-specified first gene-column index: 39
ARL3,ARL3,FALSE,user-specified first gene-column index: 39
PRRG1,PRRG1,FALSE,user-specified first gene-column index: 39
CSGALNACT2,CSGALNACT2,FALSE,user-specified first gene-column index: 39
RAB8A,RAB8A,FALSE,user-specified first gene-column index: 39
ZNF800,ZNF800,FALSE,user-specified first gene-column index: 39
CBX5,CBX5,FALSE,user-specified first gene-column index: 39
PYROXD1,PYROXD1,FALSE,user-specified first gene-column index: 39
AQP12B,AQP12B,FALSE,user-specified first gene-column index: 39
ZNF223,ZNF223,FALSE,user-specified first gene-column index: 39
LRRTM2,LRRTM2,FALSE,user-specified first gene-column index: 39
TTLL2,TTLL2,FALSE,user-specified first gene-column index: 39
WDR44,WDR44,FALSE,user-specified first gene-column index: 39
TEX9,TEX9,FALSE,user-specified first gene-column index: 39
FLJ31945,FLJ31945,FALSE,user-specified first gene-column index: 39
PTGIS,PTGIS,FALSE,user-specified first gene-column index: 39
NR2F1,NR2F1,FALSE,user-specified first gene-column index: 39
RNF19A,RNF19A,FALSE,user-specified first gene-column index: 39
USP13,USP13,FALSE,user-specified first gene-column index: 39
B3GAT2,B3GAT2,FALSE,user-specified first gene-column index: 39
KRT222,KRT222,FALSE,user-specified first gene-column index: 39
ATP6V0B,ATP6V0B,FALSE,user-specified first gene-column index: 39
SHLD1,SHLD1,FALSE,user-specified first gene-column index: 39
PPRC1,PPRC1,FALSE,user-specified first gene-column index: 39
CADPS2,CADPS2,FALSE,user-specified first gene-column index: 39
TMEM104,TMEM104,FALSE,user-specified first gene-column index: 39
AGRP,AGRP,FALSE,user-specified first gene-column index: 39
SDHAP2.1,SDHAP2.1,FALSE,user-specified first gene-column index: 39
SBF2,SBF2,FALSE,user-specified first gene-column index: 39
SLC18A2,SLC18A2,FALSE,user-specified first gene-column index: 39
NCS1,NCS1,FALSE,user-specified first gene-column index: 39
ZNF329,ZNF329,FALSE,user-specified first gene-column index: 39
LRRC75B,LRRC75B,FALSE,user-specified first gene-column index: 39
ARHGAP35,ARHGAP35,FALSE,user-specified first gene-column index: 39
ALKBH1,ALKBH1,FALSE,user-specified first gene-column index: 39
UCHL3,UCHL3,FALSE,user-specified first gene-column index: 39
C1orf146,C1ORF146,FALSE,user-specified first gene-column index: 39
SLC17A8,SLC17A8,FALSE,user-specified first gene-column index: 39
AGFG2,AGFG2,FALSE,user-specified first gene-column index: 39
ABCG2,ABCG2,FALSE,user-specified first gene-column index: 39
SLC12A4,SLC12A4,FALSE,user-specified first gene-column index: 39
FOSB,FOSB,FALSE,user-specified first gene-column index: 39
JMJD8,JMJD8,FALSE,user-specified first gene-column index: 39
LAMA4,LAMA4,FALSE,user-specified first gene-column index: 39
TMEM207,TMEM207,FALSE,user-specified first gene-column index: 39
SRY,SRY,FALSE,user-specified first gene-column index: 39
ERH,ERH,FALSE,user-specified first gene-column index: 39
TXNDC12,TXNDC12,FALSE,user-specified first gene-column index: 39
ST3GAL2,ST3GAL2,FALSE,user-specified first gene-column index: 39
AK096549,AK096549,FALSE,user-specified first gene-column index: 39
OSTC.1,OSTC.1,FALSE,user-specified first gene-column index: 39
ARPC2,ARPC2,FALSE,user-specified first gene-column index: 39
MYLK,MYLK,FALSE,user-specified first gene-column index: 39
MAPK6,MAPK6,FALSE,user-specified first gene-column index: 39
ZNF398,ZNF398,FALSE,user-specified first gene-column index: 39
SKAP2,SKAP2,FALSE,user-specified first gene-column index: 39
FBXL15,FBXL15,FALSE,user-specified first gene-column index: 39
FUT4,FUT4,FALSE,user-specified first gene-column index: 39
CLEC3A,CLEC3A,FALSE,user-specified first gene-column index: 39
UBXN2A,UBXN2A,FALSE,user-specified first gene-column index: 39
NOTCH4,NOTCH4,TRUE,user-specified first gene-column index: 39
PRAMEF11,PRAMEF11,FALSE,user-specified first gene-column index: 39
MGST3,MGST3,FALSE,user-specified first gene-column index: 39
CFAP69,CFAP69,FALSE,user-specified first gene-column index: 39
LINC01085,LINC01085,FALSE,user-specified first gene-column index: 39
UBN1,UBN1,FALSE,user-specified first gene-column index: 39
EBF3,EBF3,FALSE,user-specified first gene-column index: 39
ARID4A,ARID4A,FALSE,user-specified first gene-column index: 39
NEUROD2,NEUROD2,FALSE,user-specified first gene-column index: 39
EXD2,EXD2,FALSE,user-specified first gene-column index: 39
HLA-DQB1,HLA-DQB1,FALSE,user-specified first gene-column index: 39
LOC93444,LOC93444,FALSE,user-specified first gene-column index: 39
GPC1,GPC1,FALSE,user-specified first gene-column index: 39
ASB12,ASB12,FALSE,user-specified first gene-column index: 39
SEC63,SEC63,FALSE,user-specified first gene-column index: 39
OR4C15,OR4C15,FALSE,user-specified first gene-column index: 39
HOXA4,HOXA4,TRUE,user-specified first gene-column index: 39
SMG6,SMG6,FALSE,user-specified first gene-column index: 39
PSME3IP1,PSME3IP1,FALSE,user-specified first gene-column index: 39
ACOT9,ACOT9,FALSE,user-specified first gene-column index: 39
PPM1K,PPM1K,FALSE,user-specified first gene-column index: 39
ENAM,ENAM,FALSE,user-specified first gene-column index: 39
PDZD11,PDZD11,FALSE,user-specified first gene-column index: 39
USP36,USP36,FALSE,user-specified first gene-column index: 39
PPP2R5E,PPP2R5E,FALSE,user-specified first gene-column index: 39
C12orf50,C12ORF50,FALSE,user-specified first gene-column index: 39
LRRC37A11P,LRRC37A11P,FALSE,user-specified first gene-column index: 39
PRPF6,PRPF6,FALSE,user-specified first gene-column index: 39
GOLGA8K.1,GOLGA8K.1,FALSE,user-specified first gene-column index: 39
TBC1D14,TBC1D14,FALSE,user-specified first gene-column index: 39
HOMER3,HOMER3,FALSE,user-specified first gene-column index: 39
CCT7,CCT7,FALSE,user-specified first gene-column index: 39
OR4F17,OR4F17,FALSE,user-specified first gene-column index: 39
PAGE1,PAGE1,FALSE,user-specified first gene-column index: 39
C14orf153,C14ORF153,FALSE,user-specified first gene-column index: 39
MIIP,MIIP,FALSE,user-specified first gene-column index: 39
SAE1,SAE1,FALSE,user-specified first gene-column index: 39
RNF152,RNF152,FALSE,user-specified first gene-column index: 39
TRIM50,TRIM50,FALSE,user-specified first gene-column index: 39
CUL4A,CUL4A,FALSE,user-specified first gene-column index: 39
KIR2DL1,KIR2DL1,FALSE,user-specified first gene-column index: 39
DLEC1,DLEC1,TRUE,user-specified first gene-column index: 39
SRSF4,SRSF4,FALSE,user-specified first gene-column index: 39
PPT1,PPT1,FALSE,user-specified first gene-column index: 39
SH3BGRL2,SH3BGRL2,FALSE,user-specified first gene-column index: 39
PRSS45P,PRSS45P,FALSE,user-specified first gene-column index: 39
ST8SIA6,ST8SIA6,FALSE,user-specified first gene-column index: 39
SCAF8,SCAF8,FALSE,user-specified first gene-column index: 39
SNORD25,SNORD25,FALSE,user-specified first gene-column index: 39
ABCD4,ABCD4,FALSE,user-specified first gene-column index: 39
OR9I1,OR9I1,FALSE,user-specified first gene-column index: 39
POLR2C,POLR2C,FALSE,user-specified first gene-column index: 39
LOC400099,LOC400099,FALSE,user-specified first gene-column index: 39
MSANTD4,MSANTD4,FALSE,user-specified first gene-column index: 39
EPB41L2,EPB41L2,FALSE,user-specified first gene-column index: 39
PDGFRL,PDGFRL,FALSE,user-specified first gene-column index: 39
PPM1J,PPM1J,FALSE,user-specified first gene-column index: 39
NCRNA00258,NCRNA00258,FALSE,user-specified first gene-column index: 39
FRMPD2.1,FRMPD2.1,FALSE,user-specified first gene-column index: 39
TBX3,TBX3,FALSE,user-specified first gene-column index: 39
ENTPD6,ENTPD6,FALSE,user-specified first gene-column index: 39
ARHGAP4,ARHGAP4,FALSE,user-specified first gene-column index: 39
C10orf143,C10ORF143,FALSE,user-specified first gene-column index: 39
SULF2,SULF2,FALSE,user-specified first gene-column index: 39
SERPINB7,SERPINB7,FALSE,user-specified first gene-column index: 39
CHEK1,CHEK1,FALSE,user-specified first gene-column index: 39
SCAMP3,SCAMP3,FALSE,user-specified first gene-column index: 39
ARID5A,ARID5A,FALSE,user-specified first gene-column index: 39
FECH,FECH,FALSE,user-specified first gene-column index: 39
AZGP1,AZGP1,FALSE,user-specified first gene-column index: 39
NRAD1,NRAD1,FALSE,user-specified first gene-column index: 39
FGF8,FGF8,FALSE,user-specified first gene-column index: 39
DISP2,DISP2,FALSE,user-specified first gene-column index: 39
HMCN2,HMCN2,FALSE,user-specified first gene-column index: 39
POLDIP2,POLDIP2,FALSE,user-specified first gene-column index: 39
LOC155060,LOC155060,FALSE,user-specified first gene-column index: 39
PDE1C,PDE1C,FALSE,user-specified first gene-column index: 39
S100A1,S100A1,FALSE,user-specified first gene-column index: 39
IL23A.4,IL23A.4,FALSE,user-specified first gene-column index: 39
GFI1B,GFI1B,FALSE,user-specified first gene-column index: 39
C1QBP,C1QBP,FALSE,user-specified first gene-column index: 39
MAGEA9,MAGEA9,FALSE,user-specified first gene-column index: 39
HLA-C,HLA-C,TRUE,user-specified first gene-column index: 39
QRFPR,QRFPR,FALSE,user-specified first gene-column index: 39
SPG21,SPG21,FALSE,user-specified first gene-column index: 39
APLN,APLN,FALSE,user-specified first gene-column index: 39
GABPB1,GABPB1,FALSE,user-specified first gene-column index: 39
ASCL2,ASCL2,FALSE,user-specified first gene-column index: 39
MOCS2,MOCS2,FALSE,user-specified first gene-column index: 39
RNASE11,RNASE11,FALSE,user-specified first gene-column index: 39
BCL2L13,BCL2L13,FALSE,user-specified first gene-column index: 39
PFDN4,PFDN4,FALSE,user-specified first gene-column index: 39
GPKOW,GPKOW,FALSE,user-specified first gene-column index: 39
KCNJ1,KCNJ1,FALSE,user-specified first gene-column index: 39
TAS2R45,TAS2R45,FALSE,user-specified first gene-column index: 39
OTUD1,OTUD1,TRUE,user-specified first gene-column index: 39
ATF1,ATF1,FALSE,user-specified first gene-column index: 39
MED6,MED6,FALSE,user-specified first gene-column index: 39
VPS35,VPS35,FALSE,user-specified first gene-column index: 39
MUC1,MUC1,FALSE,user-specified first gene-column index: 39
HSPB1,HSPB1,FALSE,user-specified first gene-column index: 39
SKIDA1,SKIDA1,FALSE,user-specified first gene-column index: 39
C8orf82,C8ORF82,FALSE,user-specified first gene-column index: 39
MRPS30,MRPS30,FALSE,user-specified first gene-column index: 39
LOC283435,LOC283435,FALSE,user-specified first gene-column index: 39
TFDP2,TFDP2,FALSE,user-specified first gene-column index: 39
SPDYE6,SPDYE6,FALSE,user-specified first gene-column index: 39
LCA5L,LCA5L,FALSE,user-specified first gene-column index: 39
LOXL3,LOXL3,FALSE,user-specified first gene-column index: 39
PRMT6,PRMT6,FALSE,user-specified first gene-column index: 39
GCSAM,GCSAM,FALSE,user-specified first gene-column index: 39
INTS3,INTS3,FALSE,user-specified first gene-column index: 39
MSI1,MSI1,FALSE,user-specified first gene-column index: 39
SLAMF6,SLAMF6,FALSE,user-specified first gene-column index: 39
PKD1L2,PKD1L2,FALSE,user-specified first gene-column index: 39
TLR7,TLR7,FALSE,user-specified first gene-column index: 39
ITGA4,ITGA4,FALSE,user-specified first gene-column index: 39
LOC645427,LOC645427,FALSE,user-specified first gene-column index: 39
CNTNAP4,CNTNAP4,FALSE,user-specified first gene-column index: 39
SNORD13,SNORD13,FALSE,user-specified first gene-column index: 39
WDR37,WDR37,FALSE,user-specified first gene-column index: 39
C1QL2,C1QL2,FALSE,user-specified first gene-column index: 39
SERPINA9,SERPINA9,FALSE,user-specified first gene-column index: 39
MRPL30,MRPL30,FALSE,user-specified first gene-column index: 39
TTC1,TTC1,FALSE,user-specified first gene-column index: 39
CYP2A13,CYP2A13,FALSE,user-specified first gene-column index: 39
TRIT1,TRIT1,FALSE,user-specified first gene-column index: 39
PGM2L1,PGM2L1,FALSE,user-specified first gene-column index: 39
NOSTRIN,NOSTRIN,FALSE,user-specified first gene-column index: 39
FCGR3B,FCGR3B,FALSE,user-specified first gene-column index: 39
NOTCH2,NOTCH2,FALSE,user-specified first gene-column index: 39
CD19,CD19,FALSE,user-specified first gene-column index: 39
PRSS8,PRSS8,FALSE,user-specified first gene-column index: 39
PCDHB9,PCDHB9,FALSE,user-specified first gene-column index: 39
C2orf73,C2ORF73,FALSE,user-specified first gene-column index: 39
DKFZp434A128,DKFZP434A128,FALSE,user-specified first gene-column index: 39
DSE,DSE,FALSE,user-specified first gene-column index: 39
KCND2,KCND2,FALSE,user-specified first gene-column index: 39
NDUFB4,NDUFB4,FALSE,user-specified first gene-column index: 39
ADA,ADA,FALSE,user-specified first gene-column index: 39
FARP1,FARP1,FALSE,user-specified first gene-column index: 39
BRAF,BRAF,FALSE,user-specified first gene-column index: 39
FGB,FGB,FALSE,user-specified first gene-column index: 39
CSNK1A1,CSNK1A1,FALSE,user-specified first gene-column index: 39
IQCD,IQCD,FALSE,user-specified first gene-column index: 39
KBTBD7,KBTBD7,FALSE,user-specified first gene-column index: 39
C10orf91,C10ORF91,FALSE,user-specified first gene-column index: 39
ANAPC16,ANAPC16,FALSE,user-specified first gene-column index: 39
LOC439951,LOC439951,FALSE,user-specified first gene-column index: 39
HIST1H3F,HIST1H3F,FALSE,user-specified first gene-column index: 39
CCDC168,CCDC168,FALSE,user-specified first gene-column index: 39
BVES,BVES,FALSE,user-specified first gene-column index: 39
ZNF841,ZNF841,FALSE,user-specified first gene-column index: 39
PSMD12,PSMD12,FALSE,user-specified first gene-column index: 39
GPR37,GPR37,FALSE,user-specified first gene-column index: 39
ZFYVE1,ZFYVE1,FALSE,user-specified first gene-column index: 39
GNPTG,GNPTG,FALSE,user-specified first gene-column index: 39
GYPC,GYPC,FALSE,user-specified first gene-column index: 39
MUC5B,MUC5B,FALSE,user-specified first gene-column index: 39
ZNF763,ZNF763,FALSE,user-specified first gene-column index: 39
RFC4,RFC4,FALSE,user-specified first gene-column index: 39
LMO4,LMO4,FALSE,user-specified first gene-column index: 39
FLJ46552,FLJ46552,FALSE,user-specified first gene-column index: 39
ZNF546,ZNF546,FALSE,user-specified first gene-column index: 39
