gene,n_input_columns,method,cohort
DOCK7,1,max_variance,SCANB
DOCK8,1,max_variance,SCANB
DOCK9,1,max_variance,SCANB
DOHH,1,max_variance,SCANB
DOK1,1,max_variance,SCANB
DOK2,1,max_variance,SCANB
DOK3,1,max_variance,SCANB
DOK4,1,max_variance,SCANB
DOK5,1,max_variance,SCANB
DOK6,1,max_variance,SCANB
DOK7,1,max_variance,SCANB
DOLK,1,max_variance,SCANB
DOLPP1,1,max_variance,SCANB
DONSON,1,max_variance,SCANB
DOPEY1,1,max_variance,SCANB
DOPEY2,1,max_variance,SCANB
DOT1L,1,max_variance,SCANB
DPAGT1,1,max_variance,SCANB
DPCD,1,max_variance,SCANB
DPCR1,1,max_variance,SCANB
DPEP1,1,max_variance,SCANB
DPEP2,1,max_variance,SCANB
DPEP3,1,max_variance,SCANB
DPF1,1,max_variance,SCANB
DPF2,1,max_variance,SCANB
DPF3,1,max_variance,SCANB
DPH1,1,max_variance,SCANB
DPH2,1,max_variance,SCANB
DPH3,1,max_variance,SCANB
DPH5,1,max_variance,SCANB
DPH6,1,max_variance,SCANB
DPH7,1,max_variance,SCANB
DPM1,1,max_variance,SCANB
DPM2,1,max_variance,SCANB
DPM3,1,max_variance,SCANB
DPP10,1,max_variance,SCANB
DPP3,1,max_variance,SCANB
DPP4,1,max_variance,SCANB
DPP6,1,max_variance,SCANB
DPP7,1,max_variance,SCANB
DPP8,1,max_variance,SCANB
DPP9,1,max_variance,SCANB
DPPA2,1,max_variance,SCANB
DPPA3,1,max_variance,SCANB
DPPA4,1,max_variance,SCANB
DPPA5,1,max_variance,SCANB
DPRX,1,max_variance,SCANB
DPT,1,max_variance,SCANB
DPY19L1,1,max_variance,SCANB
DPY19L2,1,max_variance,SCANB
DPY19L3,1,max_variance,SCANB
DPY19L4,1,max_variance,SCANB
DPY30,1,max_variance,SCANB
DPYD,1,max_variance,SCANB
DPYS,1,max_variance,SCANB
DPYSL2,1,max_variance,SCANB
DPYSL3,1,max_variance,SCANB
DPYSL4,1,max_variance,SCANB
DPYSL5,1,max_variance,SCANB
DQX1,1,max_variance,SCANB
DR1,1,max_variance,SCANB
DRAM1,1,max_variance,SCANB
DRAM2,1,max_variance,SCANB
DRAP1,1,max_variance,SCANB
DRAXIN,1,max_variance,SCANB
DRC1,1,max_variance,SCANB
DRC3,1,max_variance,SCANB
DRC7,1,max_variance,SCANB
DRD1,1,max_variance,SCANB
DRD2,1,max_variance,SCANB
DRD3,1,max_variance,SCANB
DRD4,1,max_variance,SCANB
DRD5,1,max_variance,SCANB
DRG1,1,max_variance,SCANB
DRG2,1,max_variance,SCANB
DRGX,1,max_variance,SCANB
DRICH1,1,max_variance,SCANB
DROSHA,1,max_variance,SCANB
DRP2,1,max_variance,SCANB
DSC1,1,max_variance,SCANB
DSC2,1,max_variance,SCANB
DSC3,1,max_variance,SCANB
DSCAM,1,max_variance,SCANB
DSCAML1,1,max_variance,SCANB
DSCC1,1,max_variance,SCANB
DSCR3,1,max_variance,SCANB
DSCR4,1,max_variance,SCANB
DSCR8,1,max_variance,SCANB
DSE,1,max_variance,SCANB
DSEL,1,max_variance,SCANB
DSG1,1,max_variance,SCANB
DSG2,1,max_variance,SCANB
DSG3,1,max_variance,SCANB
DSG4,1,max_variance,SCANB
DSN1,1,max_variance,SCANB
DSP,1,max_variance,SCANB
DSPP,1,max_variance,SCANB
DST,1,max_variance,SCANB
DSTN,1,max_variance,SCANB
DSTYK,1,max_variance,SCANB
DTD1,1,max_variance,SCANB
DTD2,1,max_variance,SCANB
DTHD1,1,max_variance,SCANB
DTL,1,max_variance,SCANB
DTNA,1,max_variance,SCANB
DTNB,1,max_variance,SCANB
DTNBP1,1,max_variance,SCANB
DTWD1,1,max_variance,SCANB
DTWD2,1,max_variance,SCANB
DTX1,1,max_variance,SCANB
DTX2,1,max_variance,SCANB
DTX3,1,max_variance,SCANB
DTX3L,1,max_variance,SCANB
DTX4,1,max_variance,SCANB
DTYMK,1,max_variance,SCANB
DUOX1,1,max_variance,SCANB
DUOX2,1,max_variance,SCANB
DUOXA1,1,max_variance,SCANB
DUOXA2,1,max_variance,SCANB
DUPD1,1,max_variance,SCANB
DUS1L,1,max_variance,SCANB
DUS2,1,max_variance,SCANB
DUS3L,1,max_variance,SCANB
DUS4L,1,max_variance,SCANB
DUSP1,1,max_variance,SCANB
DUSP10,1,max_variance,SCANB
DUSP11,1,max_variance,SCANB
DUSP12,1,max_variance,SCANB
DUSP13,1,max_variance,SCANB
DUSP14,1,max_variance,SCANB
DUSP15,1,max_variance,SCANB
DUSP16,1,max_variance,SCANB
DUSP18,1,max_variance,SCANB
DUSP19,1,max_variance,SCANB
DUSP2,1,max_variance,SCANB
DUSP21,1,max_variance,SCANB
DUSP22,1,max_variance,SCANB
DUSP23,1,max_variance,SCANB
DUSP26,1,max_variance,SCANB
DUSP27,1,max_variance,SCANB
DUSP28,1,max_variance,SCANB
DUSP3,1,max_variance,SCANB
DUSP4,1,max_variance,SCANB
DUSP5,1,max_variance,SCANB
DUSP6,1,max_variance,SCANB
DUSP7,1,max_variance,SCANB
DUSP8,1,max_variance,SCANB
DUSP9,1,max_variance,SCANB
DUT,1,max_variance,SCANB
DUX4,1,max_variance,SCANB
DUXA,1,max_variance,SCANB
DUXB,1,max_variance,SCANB
DVL1,1,max_variance,SCANB
DVL2,1,max_variance,SCANB
DVL3,1,max_variance,SCANB
DWORF,1,max_variance,SCANB
DXO,1,max_variance,SCANB
DYDC1,1,max_variance,SCANB
DYDC2,1,max_variance,SCANB
DYM,1,max_variance,SCANB
DYNAP,1,max_variance,SCANB
DYNC1H1,1,max_variance,SCANB
DYNC1I1,1,max_variance,SCANB
DYNC1I2,1,max_variance,SCANB
DYNC1LI1,1,max_variance,SCANB
DYNC1LI2,1,max_variance,SCANB
DYNC2H1,1,max_variance,SCANB
DYNC2LI1,1,max_variance,SCANB
DYNLL1,1,max_variance,SCANB
DYNLL2,1,max_variance,SCANB
DYNLRB1,1,max_variance,SCANB
DYNLRB2,1,max_variance,SCANB
DYNLT1,1,max_variance,SCANB
DYNLT3,1,max_variance,SCANB
DYRK1A,1,max_variance,SCANB
DYRK1B,1,max_variance,SCANB
DYRK2,1,max_variance,SCANB
DYRK3,1,max_variance,SCANB
DYRK4,1,max_variance,SCANB
DYSF,1,max_variance,SCANB
DYTN,1,max_variance,SCANB
DZANK1,1,max_variance,SCANB
DZIP1,1,max_variance,SCANB
DZIP1L,1,max_variance,SCANB
DZIP3,1,max_variance,SCANB
E2F1,1,max_variance,SCANB
E2F2,1,max_variance,SCANB
E2F3,1,max_variance,SCANB
E2F4,1,max_variance,SCANB
E2F5,1,max_variance,SCANB
E2F6,1,max_variance,SCANB
E2F7,1,max_variance,SCANB
E2F8,1,max_variance,SCANB
E4F1,1,max_variance,SCANB
EAF1,1,max_variance,SCANB
EAF2,1,max_variance,SCANB
EAPP,1,max_variance,SCANB
EARS2,1,max_variance,SCANB
EBAG9,1,max_variance,SCANB
EBF1,1,max_variance,SCANB
EBF2,1,max_variance,SCANB
EBF3,1,max_variance,SCANB
EBF4,1,max_variance,SCANB
EBI3,1,max_variance,SCANB
EBLN1,1,max_variance,SCANB
EBLN2,1,max_variance,SCANB
EBNA1BP2,1,max_variance,SCANB
EBP,1,max_variance,SCANB
EBPL,1,max_variance,SCANB
ECD,1,max_variance,SCANB
ECE1,1,max_variance,SCANB
ECE2,1,max_variance,SCANB
ECEL1,1,max_variance,SCANB
ECH1,1,max_variance,SCANB
ECHDC1,1,max_variance,SCANB
ECHDC2,1,max_variance,SCANB
ECHDC3,1,max_variance,SCANB
ECHS1,1,max_variance,SCANB
ECI1,1,max_variance,SCANB
ECI2,1,max_variance,SCANB
ECM1,1,max_variance,SCANB
ECM2,1,max_variance,SCANB
ECSCR,1,max_variance,SCANB
ECSIT,1,max_variance,SCANB
ECT2,1,max_variance,SCANB
ECT2L,1,max_variance,SCANB
EDA,1,max_variance,SCANB
EDA2R,1,max_variance,SCANB
EDAR,1,max_variance,SCANB
EDARADD,1,max_variance,SCANB
EDC3,1,max_variance,SCANB
EDC4,1,max_variance,SCANB
EDDM13,1,max_variance,SCANB
EDDM3A,1,max_variance,SCANB
EDDM3B,1,max_variance,SCANB
EDEM1,1,max_variance,SCANB
EDEM2,1,max_variance,SCANB
EDEM3,1,max_variance,SCANB
EDF1,1,max_variance,SCANB
EDIL3,1,max_variance,SCANB
EDN1,1,max_variance,SCANB
EDN2,1,max_variance,SCANB
EDN3,1,max_variance,SCANB
EDNRA,1,max_variance,SCANB
EDNRB,1,max_variance,SCANB
EDRF1,1,max_variance,SCANB
EEA1,1,max_variance,SCANB
EED,1,max_variance,SCANB
EEF1A1,1,max_variance,SCANB
EEF1A2,1,max_variance,SCANB
EEF1AKMT1,1,max_variance,SCANB
EEF1AKMT2,1,max_variance,SCANB
EEF1AKMT3,1,max_variance,SCANB
EEF1B2,1,max_variance,SCANB
EEF1D,1,max_variance,SCANB
EEF1E1,1,max_variance,SCANB
EEF1G,1,max_variance,SCANB
EEF2,1,max_variance,SCANB
EEF2K,1,max_variance,SCANB
EEF2KMT,1,max_variance,SCANB
EEFSEC,1,max_variance,SCANB
EEPD1,1,max_variance,SCANB
EFCAB1,1,max_variance,SCANB
EFCAB10,1,max_variance,SCANB
EFCAB11,1,max_variance,SCANB
EFCAB12,1,max_variance,SCANB
EFCAB13,1,max_variance,SCANB
EFCAB14,1,max_variance,SCANB
EFCAB2,1,max_variance,SCANB
EFCAB3,1,max_variance,SCANB
EFCAB5,1,max_variance,SCANB
EFCAB6,1,max_variance,SCANB
EFCAB7,1,max_variance,SCANB
EFCAB8,1,max_variance,SCANB
EFCAB9,1,max_variance,SCANB
EFCC1,1,max_variance,SCANB
EFEMP1,1,max_variance,SCANB
EFEMP2,1,max_variance,SCANB
EFHB,1,max_variance,SCANB
EFHC1,1,max_variance,SCANB
EFHC2,1,max_variance,SCANB
EFHD1,1,max_variance,SCANB
EFHD2,1,max_variance,SCANB
EFL1,1,max_variance,SCANB
EFNA1,1,max_variance,SCANB
EFNA2,1,max_variance,SCANB
EFNA3,1,max_variance,SCANB
EFNA4,1,max_variance,SCANB
EFNA5,1,max_variance,SCANB
EFNB1,1,max_variance,SCANB
EFNB2,1,max_variance,SCANB
EFNB3,1,max_variance,SCANB
EFR3A,1,max_variance,SCANB
EFR3B,1,max_variance,SCANB
EFS,1,max_variance,SCANB
EFTUD2,1,max_variance,SCANB
EGF,1,max_variance,SCANB
EGFL6,1,max_variance,SCANB
EGFL7,1,max_variance,SCANB
EGFL8,1,max_variance,SCANB
EGFLAM,1,max_variance,SCANB
EGFR,1,max_variance,SCANB
EGLN1,1,max_variance,SCANB
EGLN2,1,max_variance,SCANB
EGLN3,1,max_variance,SCANB
EGR1,1,max_variance,SCANB
EGR2,1,max_variance,SCANB
EGR3,1,max_variance,SCANB
EGR4,1,max_variance,SCANB
EHBP1,1,max_variance,SCANB
EHBP1L1,1,max_variance,SCANB
EHD1,1,max_variance,SCANB
EHD2,1,max_variance,SCANB
EHD3,1,max_variance,SCANB
EHD4,1,max_variance,SCANB
EHF,1,max_variance,SCANB
EHHADH,1,max_variance,SCANB
EHMT1,1,max_variance,SCANB
EHMT2,1,max_variance,SCANB
EI24,1,max_variance,SCANB
EID1,1,max_variance,SCANB
EID2,1,max_variance,SCANB
EID2B,1,max_variance,SCANB
EID3,1,max_variance,SCANB
EIF1,1,max_variance,SCANB
EIF1AD,1,max_variance,SCANB
EIF1AX,1,max_variance,SCANB
EIF1AY,1,max_variance,SCANB
EIF1B,1,max_variance,SCANB
EIF2A,1,max_variance,SCANB
EIF2AK1,1,max_variance,SCANB
EIF2AK2,1,max_variance,SCANB
EIF2AK3,1,max_variance,SCANB
EIF2AK4,1,max_variance,SCANB
EIF2B1,1,max_variance,SCANB
EIF2B2,1,max_variance,SCANB
EIF2B3,1,max_variance,SCANB
EIF2B4,1,max_variance,SCANB
EIF2B5,1,max_variance,SCANB
EIF2D,1,max_variance,SCANB
EIF2S1,1,max_variance,SCANB
EIF2S2,1,max_variance,SCANB
EIF2S3,1,max_variance,SCANB
EIF3A,1,max_variance,SCANB
EIF3B,1,max_variance,SCANB
EIF3C,1,max_variance,SCANB
EIF3CL,1,max_variance,SCANB
EIF3D,1,max_variance,SCANB
EIF3E,1,max_variance,SCANB
EIF3F,1,max_variance,SCANB
EIF3G,1,max_variance,SCANB
EIF3H,1,max_variance,SCANB
EIF3I,1,max_variance,SCANB
EIF3J,1,max_variance,SCANB
EIF3K,1,max_variance,SCANB
EIF3L,1,max_variance,SCANB
EIF3M,1,max_variance,SCANB
EIF4A1,1,max_variance,SCANB
EIF4A2,1,max_variance,SCANB
EIF4A3,1,max_variance,SCANB
EIF4B,1,max_variance,SCANB
EIF4E,1,max_variance,SCANB
EIF4E1B,1,max_variance,SCANB
EIF4E2,1,max_variance,SCANB
EIF4E3,1,max_variance,SCANB
EIF4EBP1,1,max_variance,SCANB
EIF4EBP2,1,max_variance,SCANB
EIF4EBP3,1,max_variance,SCANB
EIF4ENIF1,1,max_variance,SCANB
EIF4G1,1,max_variance,SCANB
EIF4G2,1,max_variance,SCANB
EIF4G3,1,max_variance,SCANB
EIF4H,1,max_variance,SCANB
EIF5,1,max_variance,SCANB
EIF5A,1,max_variance,SCANB
EIF5A2,1,max_variance,SCANB
EIF5AL1,1,max_variance,SCANB
EIF5B,1,max_variance,SCANB
EIF6,1,max_variance,SCANB
EIPR1,1,max_variance,SCANB
ELAC1,1,max_variance,SCANB
ELAC2,1,max_variance,SCANB
ELANE,1,max_variance,SCANB
ELAVL1,1,max_variance,SCANB
ELAVL2,1,max_variance,SCANB
ELAVL3,1,max_variance,SCANB
ELAVL4,1,max_variance,SCANB
ELF1,1,max_variance,SCANB
ELF2,1,max_variance,SCANB
ELF3,1,max_variance,SCANB
ELF4,1,max_variance,SCANB
ELF5,1,max_variance,SCANB
ELFN1,1,max_variance,SCANB
ELFN2,1,max_variance,SCANB
ELK1,1,max_variance,SCANB
ELK3,1,max_variance,SCANB
ELK4,1,max_variance,SCANB
ELL,1,max_variance,SCANB
ELL2,1,max_variance,SCANB
ELL3,1,max_variance,SCANB
ELMO1,1,max_variance,SCANB
ELMO2,1,max_variance,SCANB
ELMO3,1,max_variance,SCANB
ELMOD1,1,max_variance,SCANB
ELMOD2,1,max_variance,SCANB
ELMOD3,1,max_variance,SCANB
ELMSAN1,1,max_variance,SCANB
ELN,1,max_variance,SCANB
ELOA,1,max_variance,SCANB
ELOA2,1,max_variance,SCANB
ELOA3,1,max_variance,SCANB
ELOA3B,1,max_variance,SCANB
ELOA3C,1,max_variance,SCANB
ELOA3D,1,max_variance,SCANB
ELOB,1,max_variance,SCANB
ELOC,1,max_variance,SCANB
ELOF1,1,max_variance,SCANB
ELOVL1,1,max_variance,SCANB
ELOVL2,1,max_variance,SCANB
ELOVL3,1,max_variance,SCANB
ELOVL4,1,max_variance,SCANB
ELOVL5,1,max_variance,SCANB
ELOVL6,1,max_variance,SCANB
ELOVL7,1,max_variance,SCANB
ELP1,1,max_variance,SCANB
ELP2,1,max_variance,SCANB
ELP3,1,max_variance,SCANB
ELP4,1,max_variance,SCANB
ELP5,1,max_variance,SCANB
ELP6,1,max_variance,SCANB
ELSPBP1,1,max_variance,SCANB
EMB,1,max_variance,SCANB
EMC1,1,max_variance,SCANB
EMC10,1,max_variance,SCANB
EMC2,1,max_variance,SCANB
EMC3,1,max_variance,SCANB
EMC4,1,max_variance,SCANB
EMC6,1,max_variance,SCANB
EMC7,1,max_variance,SCANB
EMC8,1,max_variance,SCANB
EMC9,1,max_variance,SCANB
EMCN,1,max_variance,SCANB
EMD,1,max_variance,SCANB
EME1,1,max_variance,SCANB
EME2,1,max_variance,SCANB
EMG1,1,max_variance,SCANB
EMID1,1,max_variance,SCANB
EMILIN1,1,max_variance,SCANB
EMILIN2,1,max_variance,SCANB
EMILIN3,1,max_variance,SCANB
EML1,1,max_variance,SCANB
EML2,1,max_variance,SCANB
EML3,1,max_variance,SCANB
EML4,1,max_variance,SCANB
EML5,1,max_variance,SCANB
EML6,1,max_variance,SCANB
EMP1,1,max_variance,SCANB
EMP2,1,max_variance,SCANB
EMP3,1,max_variance,SCANB
EMSY,1,max_variance,SCANB
EMX1,1,max_variance,SCANB
EMX2,1,max_variance,SCANB
EN1,1,max_variance,SCANB
EN2,1,max_variance,SCANB
ENAH,1,max_variance,SCANB
ENAM,1,max_variance,SCANB
ENC1,1,max_variance,SCANB
ENDOD1,1,max_variance,SCANB
ENDOG,1,max_variance,SCANB
ENDOU,1,max_variance,SCANB
ENDOV,1,max_variance,SCANB
ENG,1,max_variance,SCANB
ENGASE,1,max_variance,SCANB
ENHO,1,max_variance,SCANB
ENKD1,1,max_variance,SCANB
ENKUR,1,max_variance,SCANB
ENO1,1,max_variance,SCANB
ENO2,1,max_variance,SCANB
ENO3,1,max_variance,SCANB
ENO4,1,max_variance,SCANB
ENOPH1,1,max_variance,SCANB
ENOSF1,1,max_variance,SCANB
ENOX1,1,max_variance,SCANB
ENOX2,1,max_variance,SCANB
ENPEP,1,max_variance,SCANB
ENPP1,1,max_variance,SCANB
ENPP2,1,max_variance,SCANB
ENPP3,1,max_variance,SCANB
ENPP4,1,max_variance,SCANB
ENPP5,1,max_variance,SCANB
ENPP6,1,max_variance,SCANB
ENPP7,1,max_variance,SCANB
ENSA,1,max_variance,SCANB
ENTHD1,1,max_variance,SCANB
ENTPD1,1,max_variance,SCANB
ENTPD2,1,max_variance,SCANB
ENTPD3,1,max_variance,SCANB
ENTPD4,1,max_variance,SCANB
ENTPD5,1,max_variance,SCANB
ENTPD6,1,max_variance,SCANB
ENTPD7,1,max_variance,SCANB
ENTPD8,1,max_variance,SCANB
ENY2,1,max_variance,SCANB
EOGT,1,max_variance,SCANB
EOMES,1,max_variance,SCANB
EP300,1,max_variance,SCANB
EP400,1,max_variance,SCANB
EPAS1,1,max_variance,SCANB
EPB41,1,max_variance,SCANB
EPB41L1,1,max_variance,SCANB
EPB41L2,1,max_variance,SCANB
EPB41L3,1,max_variance,SCANB
EPB41L4A,1,max_variance,SCANB
EPB41L4B,1,max_variance,SCANB
EPB41L5,1,max_variance,SCANB
EPB42,1,max_variance,SCANB
EPC1,1,max_variance,SCANB
EPC2,1,max_variance,SCANB
EPCAM,1,max_variance,SCANB
EPDR1,1,max_variance,SCANB
EPG5,1,max_variance,SCANB
EPGN,1,max_variance,SCANB
EPHA1,1,max_variance,SCANB
EPHA10,1,max_variance,SCANB
EPHA2,1,max_variance,SCANB
EPHA3,1,max_variance,SCANB
EPHA4,1,max_variance,SCANB
EPHA5,1,max_variance,SCANB
EPHA6,1,max_variance,SCANB
EPHA7,1,max_variance,SCANB
EPHA8,1,max_variance,SCANB
EPHB1,1,max_variance,SCANB
EPHB2,1,max_variance,SCANB
EPHB3,1,max_variance,SCANB
EPHB4,1,max_variance,SCANB
EPHB6,1,max_variance,SCANB
EPHX1,1,max_variance,SCANB
EPHX2,1,max_variance,SCANB
EPHX3,1,max_variance,SCANB
EPHX4,1,max_variance,SCANB
EPM2A,1,max_variance,SCANB
EPM2AIP1,1,max_variance,SCANB
EPN1,1,max_variance,SCANB
EPN2,1,max_variance,SCANB
EPN3,1,max_variance,SCANB
EPO,1,max_variance,SCANB
EPOP,1,max_variance,SCANB
EPOR,1,max_variance,SCANB
EPPIN,1,max_variance,SCANB
EPPIN-WFDC6,1,max_variance,SCANB
EPPK1,1,max_variance,SCANB
EPRS,1,max_variance,SCANB
EPS15,1,max_variance,SCANB
EPS15L1,1,max_variance,SCANB
EPS8,1,max_variance,SCANB
EPS8L1,1,max_variance,SCANB
EPS8L2,1,max_variance,SCANB
EPS8L3,1,max_variance,SCANB
EPSTI1,1,max_variance,SCANB
EPX,1,max_variance,SCANB
EPYC,1,max_variance,SCANB
EQTN,1,max_variance,SCANB
ERAL1,1,max_variance,SCANB
ERAP1,1,max_variance,SCANB
ERAP2,1,max_variance,SCANB
ERAS,1,max_variance,SCANB
ERBB2,1,max_variance,SCANB
ERBB3,1,max_variance,SCANB
ERBB4,1,max_variance,SCANB
ERBIN,1,max_variance,SCANB
ERC1,1,max_variance,SCANB
ERC2,1,max_variance,SCANB
ERCC1,1,max_variance,SCANB
ERCC2,1,max_variance,SCANB
ERCC3,1,max_variance,SCANB
ERCC4,1,max_variance,SCANB
ERCC5,1,max_variance,SCANB
ERCC6,1,max_variance,SCANB
ERCC6L,1,max_variance,SCANB
ERCC6L2,1,max_variance,SCANB
ERCC8,1,max_variance,SCANB
EREG,1,max_variance,SCANB
ERF,1,max_variance,SCANB
ERFE,1,max_variance,SCANB
ERG,1,max_variance,SCANB
ERG28,1,max_variance,SCANB
ERGIC1,1,max_variance,SCANB
ERGIC2,1,max_variance,SCANB
ERGIC3,1,max_variance,SCANB
ERH,1,max_variance,SCANB
ERI1,1,max_variance,SCANB
ERI2,1,max_variance,SCANB
ERI3,1,max_variance,SCANB
ERICH1,1,max_variance,SCANB
ERICH2,1,max_variance,SCANB
ERICH3,1,max_variance,SCANB
ERICH4,1,max_variance,SCANB
ERICH5,1,max_variance,SCANB
ERICH6,1,max_variance,SCANB
ERICH6B,1,max_variance,SCANB
ERLEC1,1,max_variance,SCANB
ERLIN1,1,max_variance,SCANB
ERLIN2,1,max_variance,SCANB
ERMAP,1,max_variance,SCANB
ERMARD,1,max_variance,SCANB
ERMN,1,max_variance,SCANB
ERMP1,1,max_variance,SCANB
ERN1,1,max_variance,SCANB
ERN2,1,max_variance,SCANB
ERO1A,1,max_variance,SCANB
ERO1B,1,max_variance,SCANB
ERP27,1,max_variance,SCANB
ERP29,1,max_variance,SCANB
ERP44,1,max_variance,SCANB
ERRFI1,1,max_variance,SCANB
ERV3-1,1,max_variance,SCANB
ERVFRD-1,1,max_variance,SCANB
ERVMER34-1,1,max_variance,SCANB
ERVV-1,1,max_variance,SCANB
ERVV-2,1,max_variance,SCANB
ERVW-1,1,max_variance,SCANB
ESAM,1,max_variance,SCANB
ESCO1,1,max_variance,SCANB
ESCO2,1,max_variance,SCANB
ESD,1,max_variance,SCANB
ESF1,1,max_variance,SCANB
ESM1,1,max_variance,SCANB
ESPL1,1,max_variance,SCANB
ESPN,1,max_variance,SCANB
ESPNL,1,max_variance,SCANB
ESR1,1,max_variance,SCANB
ESR2,1,max_variance,SCANB
ESRP1,1,max_variance,SCANB
ESRP2,1,max_variance,SCANB
ESRRA,1,max_variance,SCANB
ESRRB,1,max_variance,SCANB
ESRRG,1,max_variance,SCANB
ESS2,1,max_variance,SCANB
ESX1,1,max_variance,SCANB
ESYT1,1,max_variance,SCANB
ESYT2,1,max_variance,SCANB
ESYT3,1,max_variance,SCANB
ETAA1,1,max_variance,SCANB
ETDA,1,max_variance,SCANB
ETDB,1,max_variance,SCANB
ETDC,1,max_variance,SCANB
ETF1,1,max_variance,SCANB
ETFA,1,max_variance,SCANB
ETFB,1,max_variance,SCANB
ETFBKMT,1,max_variance,SCANB
ETFDH,1,max_variance,SCANB
ETFRF1,1,max_variance,SCANB
ETHE1,1,max_variance,SCANB
ETNK1,1,max_variance,SCANB
ETNK2,1,max_variance,SCANB
ETNPPL,1,max_variance,SCANB
ETS1,1,max_variance,SCANB
ETS2,1,max_variance,SCANB
ETV1,1,max_variance,SCANB
ETV2,1,max_variance,SCANB
ETV3,1,max_variance,SCANB
ETV3L,1,max_variance,SCANB
ETV4,1,max_variance,SCANB
ETV5,1,max_variance,SCANB
ETV6,1,max_variance,SCANB
ETV7,1,max_variance,SCANB
EVA1A,1,max_variance,SCANB
EVA1B,1,max_variance,SCANB
EVA1C,1,max_variance,SCANB
EVC,1,max_variance,SCANB
EVC2,1,max_variance,SCANB
EVI2A,1,max_variance,SCANB
EVI2B,1,max_variance,SCANB
EVI5,1,max_variance,SCANB
EVI5L,1,max_variance,SCANB
EVL,1,max_variance,SCANB
EVPL,1,max_variance,SCANB
EVPLL,1,max_variance,SCANB
EVX1,1,max_variance,SCANB
EVX2,1,max_variance,SCANB
EWSR1,1,max_variance,SCANB
EXD1,1,max_variance,SCANB
EXD2,1,max_variance,SCANB
EXD3,1,max_variance,SCANB
EXO1,1,max_variance,SCANB
EXO5,1,max_variance,SCANB
EXOC1,1,max_variance,SCANB
EXOC1L,1,max_variance,SCANB
EXOC2,1,max_variance,SCANB
EXOC3,1,max_variance,SCANB
EXOC3L1,1,max_variance,SCANB
EXOC3L2,1,max_variance,SCANB
EXOC3L4,1,max_variance,SCANB
EXOC4,1,max_variance,SCANB
EXOC5,1,max_variance,SCANB
EXOC6,1,max_variance,SCANB
EXOC6B,1,max_variance,SCANB
EXOC7,1,max_variance,SCANB
EXOC8,1,max_variance,SCANB
EXOG,1,max_variance,SCANB
EXOSC1,1,max_variance,SCANB
EXOSC10,1,max_variance,SCANB
EXOSC2,1,max_variance,SCANB
EXOSC3,1,max_variance,SCANB
EXOSC4,1,max_variance,SCANB
EXOSC5,1,max_variance,SCANB
EXOSC6,1,max_variance,SCANB
EXOSC7,1,max_variance,SCANB
EXOSC8,1,max_variance,SCANB
EXOSC9,1,max_variance,SCANB
EXPH5,1,max_variance,SCANB
EXT1,1,max_variance,SCANB
EXT2,1,max_variance,SCANB
EXTL1,1,max_variance,SCANB
EXTL2,1,max_variance,SCANB
EXTL3,1,max_variance,SCANB
EYA1,1,max_variance,SCANB
EYA2,1,max_variance,SCANB
EYA3,1,max_variance,SCANB
EYA4,1,max_variance,SCANB
EYS,1,max_variance,SCANB
EZH1,1,max_variance,SCANB
EZH2,1,max_variance,SCANB
EZR,1,max_variance,SCANB
F10,1,max_variance,SCANB
F11,1,max_variance,SCANB
F11R,1,max_variance,SCANB
F12,1,max_variance,SCANB
F13A1,1,max_variance,SCANB
F13B,1,max_variance,SCANB
F2,1,max_variance,SCANB
F2R,1,max_variance,SCANB
F2RL1,1,max_variance,SCANB
F2RL2,1,max_variance,SCANB
F2RL3,1,max_variance,SCANB
F3,1,max_variance,SCANB
F5,1,max_variance,SCANB
F7,1,max_variance,SCANB
F8,1,max_variance,SCANB
F8A1,1,max_variance,SCANB
F8A2,1,max_variance,SCANB
F8A3,1,max_variance,SCANB
F9,1,max_variance,SCANB
FA2H,1,max_variance,SCANB
FAAH,1,max_variance,SCANB
FAAH2,1,max_variance,SCANB
FAAP100,1,max_variance,SCANB
FAAP20,1,max_variance,SCANB
FAAP24,1,max_variance,SCANB
FABP1,1,max_variance,SCANB
FABP12,1,max_variance,SCANB
FABP2,1,max_variance,SCANB
FABP3,1,max_variance,SCANB
FABP4,1,max_variance,SCANB
FABP5,1,max_variance,SCANB
FABP6,1,max_variance,SCANB
FABP7,1,max_variance,SCANB
FABP9,1,max_variance,SCANB
FADD,1,max_variance,SCANB
FADS1,1,max_variance,SCANB
FADS2,1,max_variance,SCANB
FADS3,1,max_variance,SCANB
FADS6,1,max_variance,SCANB
FAF1,1,max_variance,SCANB
FAF2,1,max_variance,SCANB
FAH,1,max_variance,SCANB
FAHD1,1,max_variance,SCANB
FAHD2A,1,max_variance,SCANB
FAHD2B,1,max_variance,SCANB
FAIM,1,max_variance,SCANB
FAIM2,1,max_variance,SCANB
FAM102A,1,max_variance,SCANB
FAM102B,1,max_variance,SCANB
FAM103A1,1,max_variance,SCANB
FAM104A,1,max_variance,SCANB
FAM104B,1,max_variance,SCANB
FAM105A,1,max_variance,SCANB
FAM106A,1,max_variance,SCANB
FAM107A,1,max_variance,SCANB
FAM107B,1,max_variance,SCANB
FAM109A,1,max_variance,SCANB
FAM109B,1,max_variance,SCANB
FAM110A,1,max_variance,SCANB
FAM110B,1,max_variance,SCANB
FAM110C,1,max_variance,SCANB
FAM110D,1,max_variance,SCANB
