scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"FBLN1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.1261965878566,3.7195300916636e-05,0.000198612779461418,"YES",4.01359216845857,2.99008179928365e-05,0.000172586951454518,"YES",0.473,343,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RNF122",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.5207218502535,0.00011563890222771,0.000464859720650925,"YES",4.00851165080237,3.05513123989449e-05,0.000175167624379067,"YES",0.439,344,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CASP7",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.6034215212338,3.01730355589505e-05,0.000172219400292214,"YES",4.0074693074202,3.06864171345386e-05,0.000175825427260248,"YES",0.479,345,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TBX19",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.9968339092729,9.40918348919278e-05,0.000399369622863967,"YES",4.00696909583868,3.07514534107495e-05,0.000175941358613124,"YES",0.447,346,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF394",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",29.8476006549366,4.20192879653353e-05,0.000218161513750228,"YES",3.99635146047503,3.21631060561694e-05,0.000182229443308395,"YES",0.459,347,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF417",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.4780824921362,0.000117791306228133,0.000471001474255125,"YES",3.99583369409525,3.22334898549762e-05,0.000182388710792518,"YES",0.426,348,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RHD",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.4380708082349,0.000119847039170416,0.000477672102079225,"YES",3.99504439931904,3.23410650836735e-05,0.000182877490568164,"YES",0.439,349,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"IER5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.4408556325438,2.08795133388074e-05,0.000131344338224853,"YES",3.99412043950854,3.24674259081356e-05,0.000183471786615129,"YES",0.466,350,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"LINC00924",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.9949137378809,6.09719203670623e-05,0.000288604882527362,"YES",3.9904580064277,3.29729124711347e-05,0.000185962916152563,"YES",0.463,351,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"NME9",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.382733135508,0.000122748712465997,0.000485870935719767,"YES",3.9899026379296,3.30502113374739e-05,0.000186277121901412,"YES",0.437,352,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GRIN3A",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.6843021496511,0.000107736008495757,0.000441640863330111,"YES",3.96914156292903,3.6066010765481e-05,0.000197973032376167,"YES",0.4,353,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RPS27L",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.5344500984975,2.00362102290464e-05,0.000127181921317452,"YES",3.95678685325797,3.79823274495966e-05,0.000204971546943445,"YES",0.453,354,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"LINC00589",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.6908162252918,2.90374157486382e-05,0.000167154009669779,"YES",3.95435877956659,3.83700909788206e-05,0.00020654742049672,"YES",0.474,355,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"DTX3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.2453793389775,8.44727742204878e-05,0.000366842259058173,"YES",3.95414749311643,3.84040098874779e-05,0.000206601123016862,"YES",0.453,356,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GABPB2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.9424258116929,6.23823095293719e-05,0.000293190059329494,"YES",3.95015019688919,3.90510832654694e-05,0.000209169334263026,"YES",0.446,357,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ITGB2-AS1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.9450714974225,0.000148279071036078,0.000557094382107059,"YES",3.93794106680632,4.10918859702328e-05,0.000218070039383234,"YES",0.434,358,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CD300LF",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.7289906857423,0.000162751069111494,0.000598882292265706,"YES",3.93737967969722,4.11881065277389e-05,0.00021844261944539,"YES",0.416,359,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"WHRN",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.1207341779602,3.72843945911073e-05,0.000198842423316851,"YES",3.93432449279754,4.17155030117495e-05,0.00022043054224641,"YES",0.472,360,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM35A",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.3711692272342,7.9981796011147e-05,0.000353567068534932,"YES",3.93060647464461,4.23659297952079e-05,0.000223320469274801,"YES",0.458,361,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TRGC2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.251017676113,0.000129937423488667,0.000505742005991749,"YES",3.92424707946478,4.35007041026567e-05,0.000228186976110532,"YES",0.392,362,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"C5AR1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.5681488447817,0.000113290445526426,0.000458652917684833,"YES",3.92165966867607,4.39705722563529e-05,0.00022995276848489,"YES",0.419,363,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CUBN",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.0996974682109,2.42620383059155e-05,0.000147655262090234,"YES",3.91540720294554,4.5125876688904e-05,0.000234290728007553,"YES",0.472,364,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SYT2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.3265534983821,0.000193516788100161,0.000678803400209874,"YES",3.9102345922625,4.61032628428159e-05,0.000237798651627013,"YES",0.417,365,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CD8B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.4510615779117,0.000183430996073243,0.000652442730880469,"YES",3.91047808895354,4.60568081830037e-05,0.000237798651627013,"YES",0.407,366,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"FBXO48",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.3409708693125,0.00012498439457539,0.000492358848557668,"YES",3.90363493498239,4.73793400995711e-05,0.000243354955785237,"YES",0.418,367,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MZF1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.9277426108008,6.27826018617125e-05,0.000294750310916603,"YES",3.89297092736238,4.95120116438422e-05,0.000251052862993889,"YES",0.455,368,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"STOM",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.4859218628707,0.000117392632872701,0.000469842777856463,"YES",3.89289264644284,4.95279968181975e-05,0.000251052862993889,"YES",0.441,369,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GOLGA8IP",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.2684000443879,0.000128965433475088,0.000503320997492779,"YES",3.89326841158251,4.94513089789632e-05,0.000251052862993889,"YES",0.405,370,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ABCC3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",29.2467025020217,5.46327741535517e-05,0.000265442684780967,"YES",3.89134715981066,4.98445887286304e-05,0.000251781853594787,"YES",0.439,371,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CRISP2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.8949172786588,0.000151520548697112,0.0005672324575737,"YES",3.89124214168036,4.98661707953981e-05,0.000251781853594787,"YES",0.405,372,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CP",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",35.0536928638141,4.20749629374533e-06,4.24027919665544e-05,"YES",3.89060119605232,4.99980815906826e-05,0.000252300260845614,"YES",0.462,373,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ADPGK-AS1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.1908939058722,0.000133355558729759,0.00051532696653788,"YES",3.88417371190246,5.13392398624408e-05,0.000257561802775001,"YES",0.429,374,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PSD4",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",29.0546187228874,5.94059194920274e-05,0.000282899381510323,"YES",3.88350660769819,5.14803662811816e-05,0.0002578201280559,"YES",0.46,375,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"FAM43A",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.5590136644995,0.000113739101111712,0.00045969775339249,"YES",3.8814277706688,5.19224978205717e-05,0.000259212821549159,"YES",0.443,376,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"USF1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.3903754180521,7.9317189663216e-05,0.000352072031689244,"YES",3.87473060439827,5.33713597658285e-05,0.000264526974968027,"YES",0.456,377,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RFPL1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.5481221575777,0.000114276309533702,0.000461041085510363,"YES",3.87480355637049,5.33553738496614e-05,0.000264526974968027,"YES",0.448,378,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TSSK4",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.2841170578037,0.000197077865683305,0.000687660696717038,"YES",3.86994058653039,5.44309399582596e-05,0.000268485191461563,"YES",0.42,379,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"BICRA",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.9486600424339,6.22131168242848e-05,0.00029265357309294,"YES",3.86122376808386,5.64102581084261e-05,0.000275954960588411,"YES",0.459,380,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CD5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.5065499631913,0.000179104969778088,0.000642084247700507,"YES",3.85064595595802,5.89033487967456e-05,0.000284589583856169,"YES",0.416,381,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CYB561A3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",29.6832690736682,4.51499334478797e-05,0.000229175750424561,"YES",3.84050649018728,6.13903630056339e-05,0.000293158518193478,"YES",0.465,382,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SHROOM1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.9849281878933,9.45788324040045e-05,0.00040084515953544,"YES",3.83181200084756,6.36014637920427e-05,0.000300887635400587,"YES",0.454,383,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HAVCR2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",25.9309177721325,0.000229337064474215,0.000767034701297676,"YES",3.83073670276998,6.3880081051184e-05,0.000301543336646973,"YES",0.402,384,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SLC30A3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.9881349208417,1.6403277793024e-05,0.000110322590862045,"YES",3.82880158161152,6.43843845437871e-05,0.00030338896043795,"YES",0.456,385,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"UNC5CL",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.1857826538223,0.000205580038329328,0.000711572463194454,"YES",3.82432403878573,6.55656793041035e-05,0.000307983803328856,"YES",0.428,386,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SYNJ1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",25.9420483053998,0.000228245164581194,0.000764271449426125,"YES",3.82003077825578,6.67175111689727e-05,0.000311697565715791,"YES",0.395,387,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF557",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.9217955179839,6.29454530208836e-05,0.000295193648976742,"YES",3.8187120144465,6.70751304169964e-05,0.000313029367424695,"YES",0.454,388,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PRKXP1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.1493781224581,0.000208818575939572,0.000719032518668223,"YES",3.8181543577696,6.72268971092122e-05,0.000313568051435347,"YES",0.387,389,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"KIAA1755",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.5149508922469,0.000115927926530825,0.00046543007157919,"YES",3.81729173765539,6.74622972832636e-05,0.000314496036335647,"YES",0.444,390,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ISCU",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.1090467737756,0.000212465226951873,0.000728681416282875,"YES",3.81657221773839,6.76592406846698e-05,0.000315073711747445,"YES",0.412,391,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TEX11",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.7656169446994,6.73749373278712e-05,0.000312401039334874,"YES",3.81456402770489,6.82117819334617e-05,0.000317128537889954,"YES",0.453,392,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RAB37",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.5860206202011,0.000112417760346922,0.000456036328014156,"YES",3.81035178332533,6.93845944491268e-05,0.000321150872448887,"YES",0.434,393,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"POU5F1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",28.6154004472654,7.19256974932595e-05,0.000327978405840226,"YES",3.80878488606303,6.98256916920645e-05,0.000322034149444588,"YES",0.453,394,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CCL3L3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.0431098400582,0.000218562824040231,0.000739599454369865,"YES",3.79272837505838,7.45005559703099e-05,0.000338156000120209,"YES",0.41,395,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PYGM",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",25.4142585136443,0.000286109487969767,0.000904667926599899,"YES",3.78546438653417,7.67109028940815e-05,0.000346202082151166,"YES",0.395,396,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TBX18",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",25.6757549032358,0.000255830157691594,0.000833985051273428,"YES",3.78183721526001,7.78375774633831e-05,0.000350553473868232,"YES",0.421,397,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CEBPA",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.0588672474493,1.02158618774286e-05,7.85225420268802e-05,"YES",3.77876238850821,7.88048618300249e-05,0.000353663662217078,"YES",0.451,398,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF10",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.8122627866409,0.000101928108478133,0.000424692249182911,"YES",3.77803903121499,7.90340548096993e-05,0.00035402889429188,"YES",0.432,399,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HEXA-AS1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.4846638305641,0.000180799114042609,0.000646408314194336,"YES",3.77503230749286,7.99934635613166e-05,0.000357408715293787,"YES",0.428,400,FALSE,FALSE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"BATF3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",25.8832319407242,0.000234073629928322,0.00077895154363729,"YES",3.77364024059064,8.04413570977056e-05,0.000359038042510509,"YES",0.427,401,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TBX5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.0279558870614,0.000219988416857437,0.000742385627322185,"YES",3.76944980840668,8.1803902215239e-05,0.000364234196189524,"YES",0.425,402,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"RSRP1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",25.4107383772571,0.000286540292591652,0.000905366600063482,"YES",3.76647063070082,8.27857753625345e-05,0.000366902134362255,"YES",0.391,403,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GCH1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.889723402038,2.66081820177421e-05,0.000157477368059737,"YES",3.76247253198142,8.41208955326189e-05,0.000371293712302285,"YES",0.46,404,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"BMAL1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.5747901955114,0.000173922629141534,0.000629718729073357,"YES",3.76201484202364,8.42750214767481e-05,0.000371712569691339,"YES",0.432,405,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"AKAP5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",27.8054392263996,0.000102229854824344,0.000425538551509536,"YES",3.75832410191341,8.55276121983692e-05,0.000374628307441486,"YES",0.426,406,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"VANGL2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",26.2470670493429,0.000200239752081766,0.000696721298674823,"YES",3.75649728152803,8.61540711531489e-05,0.000376607639301176,"YES",0.434,407,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CCDC8",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",25.1831548373894,0.000315792459397144,0.000972163086742046,"YES",3.7472778484722,8.93820185422623e-05,0.000388552865491779,"YES",0.412,408,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
