gene,endpoint,firth_hr,firth_conf_low,firth_conf_high,firth_p_value,firth_status,firth_fdr,signature_direction,signature_r_rb,signature_correlation_p_value,signature_correlation_padj
CASP1,RFS,1.0739551670651222,0.48728323569923354,2.3404785158788584,0.8565174553502547,converged,0.9347843414692169,Fun-CIM,0.452,3.76919640513228e-5,3.5624699493281e-4
CASP7,RFS,1.654624949548303,0.7435431497716048,4.70404329432454,0.2299774383041553,converged,0.4621391942041438,Fun-CIM,0.411,0.00162669638937666,0.00603604961285622
CASQ1,RFS,0.6955458010526375,0.20944732529349647,1.6196267529807251,0.4702385093185567,converged,0.6957275047959864,Fun-CIM,0.4,0.00106049047372122,0.00427964429750442
CASS4,RFS,1.0434247825536305,0.438737804130654,2.431048683551734,0.9203358568151678,converged,0.9650186172898176,Fun-CIM,0.547,2.27379936692696e-7,1.42593292290802e-5
CAVIN2,RFS,0.44196214454919763,0.13135293157433112,1.196910818768605,0.11981153864050098,converged,0.31490760331910556,Fun-CIM,0.461,2.07860316326951e-5,2.3522982417071e-4
CBLC,RFS,1.7898762122019611,0.8417850453125524,3.578023198320408,0.1256315858852508,converged,0.32011700705986806,Dys-CIM,-0.466,3.4856734199017e-4,0.00476838031366263
CBX3,RFS,3.884262527957011,1.5396993966420487,11.953847330411492,0.003589293396448423,converged,0.03996799639203094,Dys-CIM,-0.453,1.46209111799448e-5,5.601746693039e-4
CCDC136,RFS,0.6338066660646863,0.27376574608115833,1.4645543326600226,0.2873630508460453,converged,0.527366391949186,Fun-CIM,0.431,1.3337551462892e-4,9.0626952247858e-4
CCDC142,RFS,0.6991881131286094,0.283735321506562,1.5789271140282868,0.3911309479808439,converged,0.6235359891922818,Fun-CIM,0.433,3.2547081661315e-4,0.00176284653245099
CCDC144A,RFS,0.4478383564465769,0.15452489006843076,1.1962105003373156,0.11157195705022027,converged,0.30263382489263047,Fun-CIM,0.397,0.00237332582898878,0.0079695629737955
CCDC146,RFS,0.33676491452534063,0.09746487229202537,1.0051136106293599,0.05115365193549659,converged,0.17665917115513013,Fun-CIM,0.575,3.38864469695772e-7,1.68373283380086e-5
CCDC159,RFS,0.710188094718146,0.3089047661573853,1.631363752500128,0.41156400761334844,converged,0.6436391713573062,Fun-CIM,0.581,1.5424103649035e-6,4.22833186240787e-5
CCDC178,RFS,0.777819947596497,0.3519800432378857,1.737634504927314,0.5681521736202576,converged,0.7698383981075952,Fun-CIM,0.406,7.1916351433477e-4,0.0032764183031298
CCDC8,RFS,1.0183139036560953,0.46711843302498424,2.2992384515286375,0.9638886610707935,converged,0.9823500961367863,Fun-CIM,0.385,8.0508426208075e-4,0.0035361435820674
CCDC81,RFS,0.46517247726180533,0.18801955516025262,1.0273697997670173,0.05847375156882384,converged,0.19280035883183363,Fun-CIM,0.369,0.00297255031437356,0.0095120843611868
CCDC85A,RFS,1.0327223300884987,0.4179319332402543,2.1128781828861594,0.936126703413164,converged,0.9720455484501497,Fun-CIM,0.362,0.00122605801778804,0.00477217196642101
CCDC88B,RFS,0.9800448974062843,0.3957816109743215,2.090754020148487,0.9608356679390746,converged,0.9813776718743239,Fun-CIM,0.439,3.0172588550152e-4,0.00166312745320685
CCKAR,RFS,0.9672402325226593,0.401599198957877,2.001397929448957,0.93260141165372,converged,0.9706132752348274,Fun-CIM,0.36,0.00260335491781811,0.00858323455492056
CCL19,RFS,0.913673497241026,0.3409858218581265,1.8851434316602462,0.8263586850696196,converged,0.9209181505392585,Fun-CIM,0.348,0.00205180892414494,0.00719377329523804
CCL21,RFS,0.659456040257845,0.3327350442901694,1.4208754230355374,0.26772101070680354,converged,0.5070266200214527,Fun-CIM,0.364,0.00165249265088915,0.00611037980212501
CCL3,RFS,0.9146627973608852,0.4229693774471238,2.074025956342241,0.8243560099464016,converged,0.9209181505392585,Fun-CIM,0.431,6.06492279228893e-5,5.0356278014305e-4
CCL3L3,RFS,1.0747041142236915,0.48689097494936523,2.592704099619665,0.8690101445875087,converged,0.9418976702466518,Fun-CIM,0.428,2.3975238742371e-4,0.00140149373530773
CCL4L2,RFS,1.054965816183878,0.4441362873111668,2.2588666254641625,0.8983835526162272,converged,0.955952484641086,Fun-CIM,0.376,8.5998428089686e-4,0.00370069456298586
CCL7,RFS,1.4588986269074786,0.5765215361547555,3.7846409522619178,0.4567409135892142,converged,0.6860357073303931,Fun-CIM,0.381,0.00211984801884858,0.00732730076080271
CCM2L,RFS,0.8667057106156437,0.4006612691103344,1.8789500757118944,0.7217174218770949,converged,0.8675840112012804,Fun-CIM,0.375,0.00206175330569608,0.00720540554037366
CCR2,RFS,0.31294155661182604,0.08305687733820101,0.8473864389388157,0.020453630507269893,converged,0.10338507433879424,Fun-CIM,0.672,1.1162635432966902e-9,7.4603685760387e-7
CCR7,RFS,1.1963420046799966,0.5342548779052498,2.3073908413756143,0.635502793227525,converged,0.8117965594061713,Fun-CIM,0.454,1.0217800328728e-4,7.4369268488799e-4
CCT3,RFS,2.635873033621469,1.1141188750394777,7.76780311307735,0.026566478339478894,converged,0.11997975532710156,Dys-CIM,-0.461,2.38932099279862e-5,7.6747886435349e-4
CCT4,RFS,3.1247415249128943,1.300428710177526,8.598067787032623,0.010786030208979613,converged,0.06983773891867226,Dys-CIM,-0.525,2.02829919040659e-5,6.9354746510677e-4
CCT8,RFS,2.4191374560404517,1.0654456569143946,6.143351680161482,0.03464886758650343,converged,0.14097520026266916,Dys-CIM,-0.511,1.41001026936422e-5,5.601746693039e-4
CD101,RFS,0.8848999487151974,0.37423401755980096,1.9556895840715254,0.7666089355101406,converged,0.8869904949144674,Fun-CIM,0.372,0.00205659284439015,0.00720260489555141
CD14,RFS,1.2238424905392395,0.5360347558639514,3.0441100762177866,0.6494266565006612,converged,0.8220520327157942,Fun-CIM,0.395,5.0017378076344e-4,0.00246980220935985
CD160,RFS,0.5847886223037012,0.21509100957513555,1.3963406837084442,0.2406515403303393,converged,0.4733133216855678,Fun-CIM,0.426,4.8407058320635e-4,0.00240522571030659
CD1C,RFS,1.0665069683330952,0.5109626180378315,2.440517568158915,0.8714404697945289,converged,0.9420462304859105,Fun-CIM,0.399,5.7492220953307e-4,0.00274829092845947
CD1D,RFS,0.6497996727659806,0.27584596675122053,1.5178347759967086,0.3100459476555548,converged,0.5492560388491348,Fun-CIM,0.453,2.4444672508029e-5,2.6350528330688e-4
CD2,RFS,0.9314162785055431,0.4138962230505203,2.03116279974111,0.8563943647877834,converged,0.9347843414692169,Fun-CIM,0.449,1.4475084069568e-4,9.6097635367907e-4
CD244,RFS,1.3547861061453057,0.6013410938788017,3.3363489890335027,0.47199309963362757,converged,0.6969309875946186,Fun-CIM,0.44,9.38939680870189e-5,7.0586954732085e-4
CD28,RFS,0.7969639991175305,0.34224621942526284,1.7929229813491496,0.5825329580630525,converged,0.7800463932110134,Fun-CIM,0.545,1.3735814658593e-7,1.01581140963548e-5
CD300LB,RFS,1.1971229181318281,0.5468266626047694,2.695142189065267,0.6558767513390409,converged,0.8267142040063127,Fun-CIM,0.338,0.00370326122238285,0.0113452511437162
CD300LF,RFS,1.7061574981987464,0.6753405312671662,4.8201272672706565,0.2787375270238486,converged,0.5177443685686941,Fun-CIM,0.411,2.2492020384674e-4,0.00134192541882299
CD37,RFS,1.5964662005441936,0.7067441799204096,3.870882605166828,0.2619529455550119,converged,0.5018787999572738,Fun-CIM,0.398,2.6106331380683e-4,0.00149313190270818
CD38,RFS,0.32423595658946613,0.12557101441932958,0.76547211078318,0.011246951148729423,converged,0.07077646428225498,Fun-CIM,0.509,3.93784944597997e-7,1.86900914003229e-5
CD3G,RFS,1.1522809841232402,0.4891495840770927,2.411674178875477,0.7243726438508964,converged,0.8679578361999818,Fun-CIM,0.508,9.66299532803544e-6,1.491666269085e-4
CD4,RFS,1.6717382243124894,0.7268633548255352,3.693619265484144,0.22148169129460316,converged,0.45118897497566335,Fun-CIM,0.547,1.03878325379758e-6,3.17627956449644e-5
CD48,RFS,1.5002399449535944,0.6902573228895644,3.4821090370415204,0.30185751888925993,converged,0.5425376037317888,Fun-CIM,0.449,1.1282207098869e-4,7.8678549505272e-4
CD5,RFS,1.2277376537410818,0.5681159802907549,2.7099663437909602,0.5980047110057367,converged,0.7935886890676488,Fun-CIM,0.431,2.0640264521385e-4,0.00126223156111548
CD53,RFS,1.4426069186347468,0.6381460948426543,3.4782925561374065,0.3831714534617744,converged,0.6134885649479869,Fun-CIM,0.443,3.35236737710366e-5,3.3004731452599e-4
CD8A,RFS,1.3013752387556023,0.5790483202072938,3.2083421713662914,0.5304898514321306,converged,0.7375860299836643,Fun-CIM,0.407,2.9806536539476e-4,0.00165418475035836
CD8B,RFS,1.5157970612864144,0.6810275813412173,3.455618080204149,0.300340919976385,converged,0.5411251855048981,Fun-CIM,0.408,2.0536273297542e-4,0.00125829188990725
CDH23,RFS,0.5780584500831374,0.22167166048463433,1.357403242038667,0.20969985734771024,converged,0.43314573044903604,Fun-CIM,0.466,9.10988604807722e-5,6.9139469290896e-4
CDIP1,RFS,2.7724810683652628,1.2134197774605406,6.942786626945218,0.015963283300679088,converged,0.08628329404491142,Fun-CIM,0.497,5.4549886238865e-5,4.7266658920869e-4
CDK11A,RFS,0.47302950512531317,0.17751665706447106,1.2132156439723212,0.11927826839663169,converged,0.31488612387773895,Fun-CIM,0.4,0.00208579967716941,0.00723483018907204
CDK5,RFS,3.6975810757072223,1.290816596732695,16.2053850979706,0.01253279500619231,converged,0.07606995657447053,Dys-CIM,-0.433,6.86068397230204e-5,0.00148414796135513
CDK5RAP3,RFS,0.5773082828350772,0.17375856067287357,1.6421316670827997,0.34104968642152844,converged,0.5792369100806005,Fun-CIM,0.319,0.00574165070759226,0.0159601829109645
CDK8,RFS,2.215472724735171,1.0766840563458437,4.4955120609413886,0.03147351578347868,converged,0.13355953259407427,Dys-CIM,-0.567,1.94063088329905e-5,6.7815452844955e-4
CDKN1A,RFS,0.7186822198911815,0.2993314780111162,1.76216327148446,0.4578551042404094,converged,0.6860357073303931,Fun-CIM,0.512,7.61197869861902e-6,1.2670913815776e-4
CEBPA,RFS,1.1978964217728183,0.5706382548205711,3.5662881868977254,0.6703112245122939,converged,0.8356320904904943,Fun-CIM,0.509,1.620637813319e-4,0.00104536069905772
CEBPD,RFS,1.712700344285642,0.6842074388788465,6.599270445458041,0.29177393612860314,converged,0.531509470364651,Fun-CIM,0.342,0.0046910647317208,0.013538710409658
CELF6,RFS,0.6503055338008579,0.29403768591063617,1.4719220461855334,0.29280880074710025,converged,0.5318825966424825,Fun-CIM,0.509,8.48653490721686e-7,2.78218360875769e-5
CENATAC,RFS,0.4500382818734827,0.15260107113156707,1.1144090837904987,0.08578780168851319,converged,0.2520867744061271,Fun-CIM,0.353,0.00261236545351877,0.00859081917496348
CENPT,RFS,0.5643306747685352,0.161911325290586,1.474047026206311,0.27160612664635697,converged,0.5111164848325981,Fun-CIM,0.437,2.5781408346156e-4,0.00148523330689814
CEP126,RFS,1.1337580907715126,0.5344322991932368,2.7096196777510775,0.7657302419480883,converged,0.8869904949144674,Fun-CIM,0.377,0.00322214699215831,0.0101853155418126
CEP162,RFS,1.0387326702511066,0.47943747361736666,2.474619375389402,0.9267593785036833,converged,0.9686172473986979,Fun-CIM,0.457,7.25207195605799e-5,5.75126415894e-4
CEP164,RFS,0.7131285122834842,0.3000715253467748,1.6337404414196322,0.4181355027431496,converged,0.6525381238805106,Fun-CIM,0.398,3.9996278544776e-4,0.00207146849792166
CEP20,RFS,6.476183475328422,2.046922276389301,37.3799291892304,8.090542382885868e-4,converged,0.022189061609359205,Dys-CIM,-0.363,0.00201578053733392,0.0166057482615154
CFAP210,RFS,1.6649420247824818,0.729499026350814,3.7444099076919586,0.22497353038507273,converged,0.4550845622115484,Fun-CIM,0.385,0.00211658731338589,0.00732399092118295
CFAP44,RFS,0.6243064506246971,0.23481325648885412,1.4830829692023175,0.2942333526432874,converged,0.5333654776801819,Fun-CIM,0.396,0.0017625157623911,0.00636890244959932
CFB,RFS,0.612343087935042,0.27089417241277686,1.3755375844792181,0.23675555005657778,converged,0.47126305843671185,Fun-CIM,0.318,0.00756568901953234,0.0203371860372889
CFI,RFS,0.6682309239076331,0.29586370480390883,1.501847623815466,0.3258403106241825,converged,0.5622885217788798,Fun-CIM,0.356,0.00158498602245595,0.00589503573264319
CFTR,RFS,0.6198865985403821,0.235861185873499,1.4050581442546597,0.26517461863288694,converged,0.5059652032966832,Fun-CIM,0.444,4.3408748079572e-4,0.00221217658482437
CGNL1,RFS,1.239197636626862,0.5766867915961935,2.990928274436416,0.5926819080778847,converged,0.7886450187451457,Fun-CIM,0.472,1.9488690390432e-4,0.00121043037971829
CH25H,RFS,0.7330501144570526,0.36679234469421024,1.576853707559697,0.40858158301371605,converged,0.643049228951449,Fun-CIM,0.508,4.1912336067664e-6,8.33007679344822e-5
CHCHD3,RFS,7.623282749559437,2.3014676072019364,41.917434121336164,4.323562316799201e-4,converged,0.019172902106615236,Dys-CIM,-0.568,1.32323592765503e-5,5.5366976972934e-4
CHD2,RFS,0.6876608581638933,0.2971361925746177,1.5859180144281226,0.375779019486299,converged,0.6095604905358257,Fun-CIM,0.463,6.86313246267173e-5,5.6249384616742e-4
CHD3,RFS,1.3152650309136615,0.6189991286769506,2.8217040630771213,0.4690534894242723,converged,0.6957275047959864,Fun-CIM,0.494,3.26554243279035e-5,3.2350233446334e-4
CHRM5,RFS,1.6876210311965465,0.6704191840668656,5.230211623384931,0.2912190910297814,converged,0.5312290162311719,Fun-CIM,0.379,0.00223391513451056,0.00760583525454346
CHRNA1,RFS,1.359128165921974,0.5972734457897297,4.047157335537325,0.5659836718805572,converged,0.7684141190649133,Fun-CIM,0.378,0.0022166268699587,0.00757505790063621
CHRNA7,RFS,1.667663239832157,0.6920524750353496,4.4298921651282415,0.2562651751090409,converged,0.4948223263839499,Fun-CIM,0.34,0.00292342809441601,0.00940941431198676
CHST13,RFS,1.5725583500784652,0.69338408887959,3.9468855025718383,0.28253895155707265,converged,0.5214698800710544,Fun-CIM,0.425,7.2235694319805e-4,0.00328625905489242
CHST9,RFS,0.4287970603539458,0.1448194141083353,1.2743908582113819,0.14010474438147447,converged,0.3469818167708423,Fun-CIM,0.457,4.4517712032808e-4,0.00225783611266874
CILP,RFS,2.8669371301809385,1.0603823815732765,9.989905009509009,0.03670276146772844,converged,0.14418246613715072,Fun-CIM,0.43,3.3854880016914e-4,0.00180332526723261
CINP,RFS,4.14049226216162,1.5085320038071726,14.447521552983112,0.004937510027603675,converged,0.047273368831979884,Dys-CIM,-0.414,3.2039086588297e-4,0.00450815466153916
CLC,RFS,0.20607785041716126,0.020827986267696167,1.120196386194474,0.0827586740072247,converged,0.24668124105788186,Fun-CIM,0.392,9.0277106847319e-4,0.00382774933032636
CLDN15,RFS,0.612044568447482,0.3009444084444849,1.3485221323800032,0.2122271887198517,converged,0.4365395367973616,Fun-CIM,0.565,2.65351073243036e-7,1.45485588433251e-5
CLDN18,RFS,0.9162784779800313,0.4229069798896899,1.980024061494202,0.8271762691203648,converged,0.9209181505392585,Fun-CIM,0.457,3.2312905475195e-4,0.0017595040995055
CLEC7A,RFS,0.9687081805014164,0.4277626107171235,2.549140572054931,0.9437547071972623,converged,0.9756360994369547,Fun-CIM,0.436,4.5425402255477e-4,0.00229929227043281
CLEC9A,RFS,1.2025683344985285,0.5556546399792855,2.608344140273307,0.6413740020779741,converged,0.815343259293974,Fun-CIM,0.333,0.00509584888461198,0.014494453893619
CLIC1,RFS,5.5066991649535195,2.188443570205505,18.93856317586661,1.7129092301981785e-4,converged,0.018450619437219297,Dys-CIM,-0.449,4.2586237401857e-4,0.00539538784613176
CLIC2,RFS,0.389450327944902,0.11987650639463952,0.9901063903082937,0.047374162656610874,converged,0.16788982894623813,Fun-CIM,0.654,4.6094026239338603e-10,4.88596678136989e-7
CLIC5,RFS,0.6986450440768313,0.2667670768280361,1.5464290006868624,0.3951619687962348,converged,0.627773393963995,Fun-CIM,0.336,0.00429987158758597,0.012660733007892
CLK1,RFS,0.20002880128872758,0.05130399152755272,0.5729708332857213,0.002134097510528732,converged,0.03129305359498071,Fun-CIM,0.455,2.1186484611593e-4,0.00128085591378076
CLK4,RFS,0.25720415542093034,0.07365764858799452,0.7040245183057462,0.007660378034097026,converged,0.056525626547879855,Fun-CIM,0.512,8.54056055125483e-6,1.3856623751525e-4
CLLU1,RFS,0.9034667626199624,0.41527613438327726,2.105025575360426,0.807719568528356,converged,0.9124581853474412,Fun-CIM,0.523,3.49056024332522e-6,7.30261945643039e-5
CLNK,RFS,0.9024009780520457,0.4507840186544036,1.9882377741824064,0.783335669006338,converged,0.8965379642955074,Fun-CIM,0.372,9.6789171250853e-4,0.00399497093767272
CLNS1A,RFS,4.210348219291862,1.502979699404622,14.500043254668848,0.005688608096261927,converged,0.049268003453590135,Dys-CIM,-0.537,2.6867190844464e-5,8.0601572533392e-4
CMC1,RFS,4.563906967695921,1.5638600513685827,18.996507232723577,0.003965213135493251,converged,0.04192363295592625,Dys-CIM,-0.474,3.47205695596254e-5,9.5182251034145e-4
CMSS1,RFS,3.5657983761901724,1.5058441788407246,10.274769710095647,0.0035524506502668807,converged,0.03985741979579735,Dys-CIM,-0.57,5.48627027132404e-6,3.0607613092649e-4
CNR2,RFS,1.4157930814667379,0.6267115959333117,8.745077936518816,0.5277693162717079,converged,0.7358462911708206,Fun-CIM,0.38,0.00229858317705771,0.00775131972751168
CNTLN,RFS,1.025937364383889,0.503666177399555,2.854265893676555,0.9539223380323417,converged,0.980139781801933,Fun-CIM,0.343,0.00382669976880895,0.0116448854208732
CNTRL,RFS,0.9707672813386319,0.42821690265481777,2.0621688543935104,0.9409500730501117,converged,0.9738274340930926,Fun-CIM,0.548,1.09799886500033e-5,1.5871074503186e-4
COA1,RFS,3.7623444610993237,1.6300849573244764,9.873592427026514,0.002065719932510257,converged,0.030593312200476907,Dys-CIM,-0.484,2.0909664659093e-4,0.00339248640897544
COIL,RFS,2.1146334600929313,0.915553263158105,5.50641597832738,0.08011449939585924,converged,0.24115766992940557,Dys-CIM,-0.397,0.00106449316783439,0.0105050034559167
COL14A1,RFS,1.243614867060375,0.5426792646313965,2.9362064910770234,0.6038623350009045,converged,0.7968663695694055,Fun-CIM,0.466,1.31186469438623e-5,1.7589699722289e-4
COL16A1,RFS,1.1934414619046598,0.5227030285362951,2.753566575618415,0.6724646180124806,converged,0.8369076464508267,Fun-CIM,0.48,1.4933481188881e-4,9.7914371506478e-4
COL17A1,RFS,0.605490986338664,0.2738310458425112,1.2973481902117983,0.19471851300059217,converged,0.4197643635427613,Fun-CIM,0.532,3.24977122334804e-5,3.2294601532021e-4
COL24A1,RFS,1.512420769315481,0.6192566960716208,3.998849384182051,0.37146815035710723,converged,0.6072233230451168,Fun-CIM,0.539,6.84511808033101e-6,1.1766202970514e-4
COL4A3,RFS,0.6231216758454223,0.3315126785652784,1.3767218060159745,0.21652340659346547,converged,0.4438833491985282,Fun-CIM,0.452,2.7447560058658e-4,0.00155585099797741
COL5A3,RFS,1.0260491505134788,0.41259101274971477,2.4402524212751975,0.9556528324929043,converged,0.980139781801933,Fun-CIM,0.456,7.37753465837124e-5,5.8359602521444e-4
COL6A5,RFS,2.101988496395956,0.6290068523493627,8.286560208786371,0.48725619207523896,converged,0.7063378725343349,Fun-CIM,0.521,1.38173663285011e-5,1.8308010385264e-4
COL6A6,RFS,0.528510791313454,0.20174296681663786,1.235171463977542,0.14501259968584002,converged,0.3538116311939523,Fun-CIM,0.558,9.721523949003751e-9,2.37803431983323e-6
COL7A1,RFS,0.9392788452608,0.4414916637739369,2.275614016770416,0.8820545299655892,converged,0.9452407806650055,Fun-CIM,0.388,0.0010033758125855,0.00410516453071207
COL9A1,RFS,0.3418649949216421,0.0798094184347093,1.0305510922685506,0.05785431864885904,converged,0.1912550132119648,Fun-CIM,0.382,0.00176238727192972,0.00636890244959932
