"Patient_ID","Biopsy","Surgery","Delta","Method","Cell_Type","cluster"
"OB_0080",0.49036344851109,0.519406680982081,0.029043232470991,"CIBERSORTx","Macrophages M2","Fun-CIM"
"OB_0139",0.219862088423231,0.406104298021379,0.186242209598148,"CIBERSORTx","Macrophages M2","Fun-CIM"
"OB_0163",0.255750346960521,0.332531774335824,0.076781427375303,"CIBERSORTx","Macrophages M2","Fun-CIM"
"OB_0168",0.301006473790146,0.294699640306827,-0.00630683348331901,"CIBERSORTx","Macrophages M2","Fun-CIM"
"OB_0235",0.247797571507954,0.242148436445515,-0.005649135062439,"CIBERSORTx","Macrophages M2","Fun-CIM"
"OB_0315",0.135490503685863,0.22180902920981,0.086318525523947,"CIBERSORTx","Macrophages M2","Fun-CIM"
"2046",0.27748398237083,0.224287184574988,-0.053196797795842,"CIBERSORTx","Macrophages M2","Dys-CIM"
"2492",0.0940736478937945,0.0897588070488117,-0.00431484084498279,"CIBERSORTx","Macrophages M2","Dys-CIM"
"2691",0.584649080513792,0.30154801496438,-0.283101065549412,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0095",0.178846008952364,0.307017703085472,0.128171694133108,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0157",0.307827334589398,0.36640110912121,0.058573774531812,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0190",0.363106108650385,0.367526503549284,0.004420394898899,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0234",0.312485207163662,0.287616449145953,-0.024868758017709,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0237",0.136748427188227,0.214914303418006,0.078165876229779,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0261",0.215562255723603,0.244289748726423,0.02872749300282,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0273",0.198017341293921,0.532477754575735,0.334460413281814,"CIBERSORTx","Macrophages M2","Dys-CIM"
"OB_0344",0.211484153460259,0.219209319691083,0.007725166230824,"CIBERSORTx","Macrophages M2","Dys-CIM"
"2271",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2472",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2653",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2661",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2677",0,0.031819888551003,0.031819888551003,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2739",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2789",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2817",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2852",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2976",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"3001",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"3036",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"3065",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"3067",0,0.0148878471194255,0.0148878471194255,"CIBERSORTx","Mast cells activated","Fun-CIM"
"3130",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"3161",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"97",0,0.0385893537217665,0.0385893537217665,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0001",0,0.000906930094999649,0.000906930094999649,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0038",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0080",0,0.0169910047925115,0.0169910047925115,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0139",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0163",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0168",0,0.004235016311645,0.004235016311645,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0235",0,0,0,"CIBERSORTx","Mast cells activated","Fun-CIM"
"OB_0315",0,0.00541274325433699,0.00541274325433699,"CIBERSORTx","Mast cells activated","Fun-CIM"
"2046",0,0,0,"CIBERSORTx","Mast cells activated","Dys-CIM"
"2492",0,0,0,"CIBERSORTx","Mast cells activated","Dys-CIM"
"2691",0,0,0,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0095",0,0.0546572507053622,0.0546572507053622,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0157",0,0,0,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0190",0,0,0,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0234",0.0130363089919076,0.0749183606442376,0.06188205165233,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0237",0,0.037238074566599,0.037238074566599,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0261",0,0.0464430874090136,0.0464430874090136,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0273",0,0,0,"CIBERSORTx","Mast cells activated","Dys-CIM"
"OB_0344",0,0,0,"CIBERSORTx","Mast cells activated","Dys-CIM"
"2271",0.0509156640248835,0.0337730259271274,-0.0171426380977561,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2472",0,0.032708689231774,0.032708689231774,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2653",0.360934533794992,0.0344073334218751,-0.326527200373117,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2661",0.110435694948965,0.113273373812969,0.00283767886400399,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2677",0.145163174799662,0,-0.145163174799662,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2739",0.0580999568944973,0.130646379098586,0.0725464222040887,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2789",0.0225174549738055,0.098988356105636,0.0764709011318305,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2817",0.0217313228674417,0.10732723661367,0.0855959137462283,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2852",0.326303757783722,0.426808324766592,0.10050456698287,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2976",0.0636122775927962,0.0425777357393452,-0.021034541853451,"CIBERSORTx","Mast cells resting","Fun-CIM"
"3001",0.0777175971549144,0.272362609883911,0.194645012728997,"CIBERSORTx","Mast cells resting","Fun-CIM"
"3036",0.161210368598647,0.247536395775213,0.086326027176566,"CIBERSORTx","Mast cells resting","Fun-CIM"
"3065",0.0458312864975529,0.112462718628531,0.0666314321309781,"CIBERSORTx","Mast cells resting","Fun-CIM"
"3067",0.063589733174428,0.115417787600137,0.051828054425709,"CIBERSORTx","Mast cells resting","Fun-CIM"
"3130",0.0507672769692607,0.228720918212417,0.177953641243156,"CIBERSORTx","Mast cells resting","Fun-CIM"
"3161",0.29309905505492,0.233586941655804,-0.059512113399116,"CIBERSORTx","Mast cells resting","Fun-CIM"
"97",0.0343070214148306,0.0806827184353474,0.0463756970205168,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0001",0.0464985692309912,0.0212813615671661,-0.0252172076638251,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0038",0.0587929015816928,0.0781984425894741,0.0194055410077813,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0080",0.146460370358014,0.178883446539118,0.032423076181104,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0139",0.004705370727323,0.0202002147654761,0.0154948440381531,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0163",0.0530686045193112,0.0764878827633848,0.0234192782440736,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0168",0.265870988177249,0.30308804310062,0.037217054923371,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0235",0.457457771537665,0.309759648213593,-0.147698123324072,"CIBERSORTx","Mast cells resting","Fun-CIM"
"OB_0315",0.124414662010822,0.223397195788127,0.098982533777305,"CIBERSORTx","Mast cells resting","Fun-CIM"
"2046",0,0.00837624568277089,0.00837624568277089,"CIBERSORTx","Mast cells resting","Dys-CIM"
"2492",0.0275356997777505,0.0921450634448208,0.0646093636670703,"CIBERSORTx","Mast cells resting","Dys-CIM"
"2691",0.012422828437885,0.151344532941595,0.13892170450371,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0095",0.0562393462430727,0,-0.0562393462430727,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0157",0.0281382308182203,0.0427639316791873,0.014625700860967,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0190",0.0882805869894902,0.126678108507519,0.0383975215180288,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0234",0.00902721158465873,0,-0.00902721158465873,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0237",0.0336034878820213,0,-0.0336034878820213,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0261",0.00430007681454348,0,-0.00430007681454348,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0273",0.00590053382820163,0.106891981211611,0.100991447383409,"CIBERSORTx","Mast cells resting","Dys-CIM"
"OB_0344",0.143132645543571,0.0859157651461214,-0.0572168803974496,"CIBERSORTx","Mast cells resting","Dys-CIM"
"2271",0.00582079263936602,0.0104743746261548,0.00465358198678878,"CIBERSORTx","Monocytes","Fun-CIM"
"2472",0.00800428154125403,0.0463259430124134,0.0383216614711594,"CIBERSORTx","Monocytes","Fun-CIM"
"2653",0.0279996317984845,0.020466877959565,-0.0075327538389195,"CIBERSORTx","Monocytes","Fun-CIM"
"2661",0.0347117792126342,0.0106358448874905,-0.0240759343251437,"CIBERSORTx","Monocytes","Fun-CIM"
"2677",0.0326585378512187,0.126781682830157,0.0941231449789383,"CIBERSORTx","Monocytes","Fun-CIM"
"2739",0.00722360475725409,0.00641886671870476,-0.00080473803854933,"CIBERSORTx","Monocytes","Fun-CIM"
"2789",0,0.00880590124669015,0.00880590124669015,"CIBERSORTx","Monocytes","Fun-CIM"
"2817",0.00151008531005381,0.0290149298700464,0.0275048445599926,"CIBERSORTx","Monocytes","Fun-CIM"
"2852",0.0144257961277968,0,-0.0144257961277968,"CIBERSORTx","Monocytes","Fun-CIM"
"2976",0.00291773564264727,0,-0.00291773564264727,"CIBERSORTx","Monocytes","Fun-CIM"
"3001",0,0.0066589132411177,0.0066589132411177,"CIBERSORTx","Monocytes","Fun-CIM"
"3036",0.013735586215883,0,-0.013735586215883,"CIBERSORTx","Monocytes","Fun-CIM"
"3065",0.136721573174821,0.0434676690932864,-0.0932539040815346,"CIBERSORTx","Monocytes","Fun-CIM"
"3067",0.0436621418773416,0.0442357533731675,0.000573611495825903,"CIBERSORTx","Monocytes","Fun-CIM"
"3130",0.0176324502719045,0.000605808947856525,-0.017026641324048,"CIBERSORTx","Monocytes","Fun-CIM"
"3161",0,0.0545864125345112,0.0545864125345112,"CIBERSORTx","Monocytes","Fun-CIM"
"97",0,0,0,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0001",0.021981369009222,0.0469295372385279,0.0249481682293059,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0038",0.00469136032790025,0.00498673433357996,0.00029537400567971,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0080",0,0,0,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0139",0.012955564836881,0.0278717413703221,0.0149161765334411,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0163",0,0.00336592947672705,0.00336592947672705,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0168",0.0210297422207717,0.00782962506332834,-0.0132001171574434,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0235",0.040729044810691,0.0315887279228697,-0.0091403168878213,"CIBERSORTx","Monocytes","Fun-CIM"
"OB_0315",0.0139544741217935,0.0614893298109804,0.0475348556891869,"CIBERSORTx","Monocytes","Fun-CIM"
"2046",0.037632236958727,0.00692016943905147,-0.0307120675196755,"CIBERSORTx","Monocytes","Dys-CIM"
"2492",0.00256057918939583,0.00566080200763362,0.00310022281823779,"CIBERSORTx","Monocytes","Dys-CIM"
"2691",0,0.00409174090741361,0.00409174090741361,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0095",0.020932128882967,0.00902826136137697,-0.01190386752159,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0157",0.000529338745002603,0.00679655903317883,0.00626722028817623,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0190",0.0337331519854015,0,-0.0337331519854015,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0234",0.0290781239926874,0.036465414602642,0.0073872906099546,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0237",0.0105496355011389,0.0436097219140025,0.0330600864128636,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0261",0,0,0,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0273",0.00266103246988546,0.00688741864143679,0.00422638617155133,"CIBERSORTx","Monocytes","Dys-CIM"
"OB_0344",0.0428290346006,0.062781369241533,0.019952334640933,"CIBERSORTx","Monocytes","Dys-CIM"
"2271",0.0483617776634829,0,-0.0483617776634829,"CIBERSORTx","NK cells activated","Fun-CIM"
"2472",0.0460158319227004,0.0294457523702619,-0.0165700795524385,"CIBERSORTx","NK cells activated","Fun-CIM"
"2653",0.0309373125959154,0.0124200502178186,-0.0185172623780968,"CIBERSORTx","NK cells activated","Fun-CIM"
"2661",0.0256105971070408,0.0336691113491394,0.0080585142420986,"CIBERSORTx","NK cells activated","Fun-CIM"
"2677",0.0418995752372172,0.00376459867089718,-0.03813497656632,"CIBERSORTx","NK cells activated","Fun-CIM"
"2739",0.0329937846663599,0.0675163181079784,0.0345225334416185,"CIBERSORTx","NK cells activated","Fun-CIM"
"2789",0.0270466675256071,0.0548485234313086,0.0278018559057015,"CIBERSORTx","NK cells activated","Fun-CIM"
"2817",0,0.0672109737630594,0.0672109737630594,"CIBERSORTx","NK cells activated","Fun-CIM"
"2852",0.0315922012249364,0.0269447071458329,-0.0046474940791035,"CIBERSORTx","NK cells activated","Fun-CIM"
"2976",0.0417489004869388,0.0155404268035835,-0.0262084736833553,"CIBERSORTx","NK cells activated","Fun-CIM"
"3001",0.00818313612330484,0.0664843603262302,0.0583012242029254,"CIBERSORTx","NK cells activated","Fun-CIM"
"3036",0,0.0243100754859993,0.0243100754859993,"CIBERSORTx","NK cells activated","Fun-CIM"
"3065",0.0157572164937822,0.0613386402988684,0.0455814238050862,"CIBERSORTx","NK cells activated","Fun-CIM"
"3067",0.000452341913253766,0.0584628093783676,0.0580104674651138,"CIBERSORTx","NK cells activated","Fun-CIM"
"3130",0.0533549514444861,0.000750003188826314,-0.0526049482556598,"CIBERSORTx","NK cells activated","Fun-CIM"
"3161",0.0279497420811191,0.0425368115315568,0.0145870694504377,"CIBERSORTx","NK cells activated","Fun-CIM"
"97",0,0,0,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0001",0.0228383007850565,0.0130585538049551,-0.0097797469801014,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0038",0.00866788040703111,0.00430766576944856,-0.00436021463758255,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0080",0.00126092533627643,0.0190706591566892,0.0178097338204128,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0139",0.0286833960075473,0.00361049528144099,-0.0250729007261063,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0163",0,0.0368165261184258,0.0368165261184258,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0168",0.0320297926872751,0.0231384834726251,-0.00889130921465,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0235",0.0169872931786011,0.028714975671169,0.0117276824925679,"CIBERSORTx","NK cells activated","Fun-CIM"
"OB_0315",0.0112514949462344,0.0233627866181749,0.0121112916719405,"CIBERSORTx","NK cells activated","Fun-CIM"
"2046",0.0482161578419955,0.0526195003421384,0.0044033425001429,"CIBERSORTx","NK cells activated","Dys-CIM"
"2492",0.11820233042846,0.114224223061101,-0.003978107367359,"CIBERSORTx","NK cells activated","Dys-CIM"
"2691",0.0207692417558349,0.028085376952805,0.0073161351969701,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0095",0.0291644991740618,0.0860652228162926,0.0569007236422308,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0157",0.00837771081787547,0.0353435079314203,0.0269657971135448,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0190",0.00991629796563892,0.0133419892616928,0.00342569129605388,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0234",0.0188376588034514,0.0253273549799936,0.0064896961765422,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0237",0.0389263388324139,0.0697809345463306,0.0308545957139167,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0261",0.0637364509478525,0.0454686132726026,-0.0182678376752499,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0273",0.0545291237959285,0.0100463026848247,-0.0444828211111038,"CIBERSORTx","NK cells activated","Dys-CIM"
"OB_0344",0.0314824444570454,0.0074884537372408,-0.0239939907198046,"CIBERSORTx","NK cells activated","Dys-CIM"
"2271",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"2472",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"2653",0,0.00637177299226221,0.00637177299226221,"CIBERSORTx","NK cells resting","Fun-CIM"
"2661",0.0348914225537658,0.0240367888019073,-0.0108546337518585,"CIBERSORTx","NK cells resting","Fun-CIM"
"2677",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"2739",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"2789",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"2817",0.0148209607811051,0,-0.0148209607811051,"CIBERSORTx","NK cells resting","Fun-CIM"
"2852",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"2976",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"3001",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"3036",0.00881402360446554,0,-0.00881402360446554,"CIBERSORTx","NK cells resting","Fun-CIM"
"3065",0.00386578038812648,0,-0.00386578038812648,"CIBERSORTx","NK cells resting","Fun-CIM"
"3067",0.00732649278023915,0,-0.00732649278023915,"CIBERSORTx","NK cells resting","Fun-CIM"
"3130",0,0.0129982843078859,0.0129982843078859,"CIBERSORTx","NK cells resting","Fun-CIM"
"3161",0,0.0171930572026168,0.0171930572026168,"CIBERSORTx","NK cells resting","Fun-CIM"
"97",0.0431284109238227,0.00224130955110436,-0.0408871013727183,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0001",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0038",0,0.00124832969384391,0.00124832969384391,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0080",0.00316287847332348,0,-0.00316287847332348,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0139",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0163",0.0424136505125609,0,-0.0424136505125609,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0168",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0235",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"OB_0315",0,0,0,"CIBERSORTx","NK cells resting","Fun-CIM"
"2046",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"2492",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"2691",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0095",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0157",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0190",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0234",0,0.00551174921185165,0.00551174921185165,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0237",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0261",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0273",0,0,0,"CIBERSORTx","NK cells resting","Dys-CIM"
"OB_0344",0,0.0122295468142587,0.0122295468142587,"CIBERSORTx","NK cells resting","Dys-CIM"
"2271",0,0.00527585286573062,0.00527585286573062,"CIBERSORTx","Neutrophils","Fun-CIM"
"2472",0.00828175074391897,0.0278360571473934,0.0195543064034744,"CIBERSORTx","Neutrophils","Fun-CIM"
"2653",0,0,0,"CIBERSORTx","Neutrophils","Fun-CIM"
"2661",0.000352503753740454,0,-0.000352503753740454,"CIBERSORTx","Neutrophils","Fun-CIM"
"2677",0.00555600524360635,0.0297577581422426,0.0242017528986362,"CIBERSORTx","Neutrophils","Fun-CIM"
"2739",0,0.00436122349078012,0.00436122349078012,"CIBERSORTx","Neutrophils","Fun-CIM"
"2789",0,0,0,"CIBERSORTx","Neutrophils","Fun-CIM"
"2817",0.00845880113882148,0,-0.00845880113882148,"CIBERSORTx","Neutrophils","Fun-CIM"
"2852",0.00335577151619648,0,-0.00335577151619648,"CIBERSORTx","Neutrophils","Fun-CIM"
"2976",0.0040170004766473,0,-0.0040170004766473,"CIBERSORTx","Neutrophils","Fun-CIM"
"3001",0,0.00891800782221348,0.00891800782221348,"CIBERSORTx","Neutrophils","Fun-CIM"
"3036",0,0.00337729338446623,0.00337729338446623,"CIBERSORTx","Neutrophils","Fun-CIM"
"3065",0,0.00239521722654594,0.00239521722654594,"CIBERSORTx","Neutrophils","Fun-CIM"
"3067",0.00341451963962006,0.0047686828460371,0.00135416320641704,"CIBERSORTx","Neutrophils","Fun-CIM"
"3130",0,0.000297076329668511,0.000297076329668511,"CIBERSORTx","Neutrophils","Fun-CIM"
"3161",0.00315413598466762,0,-0.00315413598466762,"CIBERSORTx","Neutrophils","Fun-CIM"
"97",0.0241881728723549,0.0200829831418731,-0.0041051897304818,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0001",0,0,0,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0038",0,0.000344027564306617,0.000344027564306617,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0080",0.00367569896737063,0.0488070356618406,0.04513133669447,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0139",0,0,0,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0163",0,0,0,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0168",0.000138375339714428,0,-0.000138375339714428,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0235",0,0,0,"CIBERSORTx","Neutrophils","Fun-CIM"
"OB_0315",0.00269253686652944,0.00357637854590096,0.00088384167937152,"CIBERSORTx","Neutrophils","Fun-CIM"
"2046",0,0.0094682490146163,0.0094682490146163,"CIBERSORTx","Neutrophils","Dys-CIM"
"2492",0,0.00759984528617282,0.00759984528617282,"CIBERSORTx","Neutrophils","Dys-CIM"
"2691",0,0,0,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0095",0,0.00376000561903668,0.00376000561903668,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0157",0.00165295140958019,0.000210837273808757,-0.00144211413577143,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0190",0,0.00841896236782839,0.00841896236782839,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0234",0.00457035344814019,0.00482084851488789,0.0002504950667477,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0237",0,0,0,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0261",0,0,0,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0273",0,0.0448569284701211,0.0448569284701211,"CIBERSORTx","Neutrophils","Dys-CIM"
"OB_0344",0,0,0,"CIBERSORTx","Neutrophils","Dys-CIM"
"2271",0.0141640616450035,0.00139165179514171,-0.0127724098498618,"CIBERSORTx","Plasma cells","Fun-CIM"
"2472",0.0522216671596888,0.0222368765500948,-0.029984790609594,"CIBERSORTx","Plasma cells","Fun-CIM"
"2653",0.00929973542209095,0,-0.00929973542209095,"CIBERSORTx","Plasma cells","Fun-CIM"
"2661",0.00857101541501641,0,-0.00857101541501641,"CIBERSORTx","Plasma cells","Fun-CIM"
"2677",0.0156199359481406,0.00636268099092071,-0.00925725495721989,"CIBERSORTx","Plasma cells","Fun-CIM"
"2739",0.031270901763762,0.0795997923517015,0.0483288905879395,"CIBERSORTx","Plasma cells","Fun-CIM"
"2789",0.000359484875149399,0.00277945318006319,0.00241996830491379,"CIBERSORTx","Plasma cells","Fun-CIM"
"2817",0,0,0,"CIBERSORTx","Plasma cells","Fun-CIM"
"2852",0.00312533096616786,0.0577290169590357,0.0546036859928678,"CIBERSORTx","Plasma cells","Fun-CIM"
"2976",0.0204940740575377,0.0133303284872435,-0.0071637455702942,"CIBERSORTx","Plasma cells","Fun-CIM"
"3001",0,0.07125696528093,0.07125696528093,"CIBERSORTx","Plasma cells","Fun-CIM"
"3036",0,0.00810524123829285,0.00810524123829285,"CIBERSORTx","Plasma cells","Fun-CIM"
"3065",0.00226659375912246,0.0408060761710881,0.0385394824119656,"CIBERSORTx","Plasma cells","Fun-CIM"
